grpidx_i,grpidx_j,i_size,j_size,locseqidx_i,locseqidx_j,grpid_i,grpid_j,seqid_i,seqid_j,val,pval,dXX,dYY,dXY,flE
7,7,17,17,13,8,14,14,49481190,295707036,0.00000,1.00000,0.51604,0.51604,0.51604,0.51799
7,7,17,17,13,9,14,14,49481190,301053523,0.00000,1.00000,0.51604,0.51604,0.51604,0.33669
7,7,17,17,13,10,14,14,49481190,305675819,0.00000,1.00000,0.51604,0.51604,0.51604,0.49784
7,7,17,17,13,11,14,14,49481190,308174920,0.00000,1.00000,0.51604,0.51604,0.51604,0.51079
7,7,17,17,13,12,14,14,49481190,328957103,0.00000,1.00000,0.51604,0.51604,0.51604,0.62014
7,7,17,17,13,13,14,14,49481190,49481190,0.00000,1.00000,0.51604,0.51604,0.51604,0.00000
7,7,17,17,13,14,14,14,49481190,52081719,0.00000,1.00000,0.51604,0.51604,0.51604,0.51079
7,7,17,17,13,15,14,14,49481190,52143451,0.00000,1.00000,0.51604,0.51604,0.51604,0.34964
7,7,17,17,13,16,14,14,49481190,52787105,0.00000,1.00000,0.51604,0.51604,0.51604,0.51223
7,7,17,17,14,0,14,14,52081719,154687337,0.00000,1.00000,0.51604,0.51604,0.51604,0.47194
7,7,17,17,14,1,14,14,52081719,16080278,0.00000,1.00000,0.51604,0.51604,0.51604,0.46619
7,7,17,17,14,2,14,14,52081719,222095618,0.00000,1.00000,0.51604,0.51604,0.51604,0.53237
7,7,17,17,14,3,14,14,52081719,226311442,0.00000,1.00000,0.51604,0.51604,0.51604,0.51655
7,7,17,17,14,4,14,14,52081719,288553998,0.00000,1.00000,0.51604,0.51604,0.51604,0.50935
7,7,17,17,14,5,14,14,52081719,294500165,0.00000,1.00000,0.51604,0.51604,0.51604,0.72374
7,7,17,17,14,6,14,14,52081719,294501688,0.00000,1.00000,0.51604,0.51604,0.51604,0.51655
7,7,17,17,14,7,14,14,52081719,295705521,0.00000,1.00000,0.51604,0.51604,0.51604,0.72518
7,7,17,17,14,8,14,14,52081719,295707036,0.00000,1.00000,0.51604,0.51604,0.51604,0.49209
7,7,17,17,14,9,14,14,52081719,301053523,0.00000,1.00000,0.51604,0.51604,0.51604,0.49928
7,7,17,17,14,10,14,14,52081719,305675819,0.00000,1.00000,0.51604,0.51604,0.51604,0.41583
7,7,17,17,14,11,14,14,52081719,308174920,0.00000,1.00000,0.51604,0.51604,0.51604,0.43885
7,7,17,17,14,12,14,14,52081719,328957103,0.00000,1.00000,0.51604,0.51604,0.51604,0.66331
7,7,17,17,14,13,14,14,52081719,49481190,0.00000,1.00000,0.51604,0.51604,0.51604,0.51079
7,7,17,17,14,14,14,14,52081719,52081719,0.00000,1.00000,0.51604,0.51604,0.51604,0.00000
7,7,17,17,14,15,14,14,52081719,52143451,0.00000,1.00000,0.51604,0.51604,0.51604,0.51079
7,7,17,17,14,16,14,14,52081719,52787105,0.00000,1.00000,0.51604,0.51604,0.51604,0.34676
7,7,17,17,15,0,14,14,52143451,154687337,0.00000,1.00000,0.51604,0.51604,0.51604,0.53525
7,7,17,17,15,1,14,14,52143451,16080278,0.00000,1.00000,0.51604,0.51604,0.51604,0.51511
7,7,17,17,15,2,14,14,52143451,222095618,0.00000,1.00000,0.51604,0.51604,0.51604,0.38849
7,7,17,17,15,3,14,14,52143451,226311442,0.00000,1.00000,0.51604,0.51604,0.51604,0.52518
7,7,17,17,15,4,14,14,52143451,288553998,0.00000,1.00000,0.51604,0.51604,0.51604,0.50791
7,7,17,17,15,5,14,14,52143451,294500165,0.00000,1.00000,0.51604,0.51604,0.51604,0.71367
7,7,17,17,15,6,14,14,52143451,294501688,0.00000,1.00000,0.51604,0.51604,0.51604,0.50647
7,7,17,17,15,7,14,14,52143451,295705521,0.00000,1.00000,0.51604,0.51604,0.51604,0.72374
7,7,17,17,15,8,14,14,52143451,295707036,0.00000,1.00000,0.51604,0.51604,0.51604,0.50360
7,7,17,17,15,9,14,14,52143451,301053523,0.00000,1.00000,0.51604,0.51604,0.51604,0.31511
7,7,17,17,15,10,14,14,52143451,305675819,0.00000,1.00000,0.51604,0.51604,0.51604,0.49353
7,7,17,17,15,11,14,14,52143451,308174920,0.00000,1.00000,0.51604,0.51604,0.51604,0.50216
7,7,17,17,15,12,14,14,52143451,328957103,0.00000,1.00000,0.51604,0.51604,0.51604,0.62158
7,7,17,17,15,13,14,14,52143451,49481190,0.00000,1.00000,0.51604,0.51604,0.51604,0.34964
7,7,17,17,15,14,14,14,52143451,52081719,0.00000,1.00000,0.51604,0.51604,0.51604,0.51079
7,7,17,17,15,15,14,14,52143451,52143451,0.00000,1.00000,0.51604,0.51604,0.51604,0.00000
7,7,17,17,15,16,14,14,52143451,52787105,0.00000,1.00000,0.51604,0.51604,0.51604,0.51367
7,7,17,17,16,0,14,14,52787105,154687337,0.00000,1.00000,0.51604,0.51604,0.51604,0.45036
7,7,17,17,16,1,14,14,52787105,16080278,0.00000,1.00000,0.51604,0.51604,0.51604,0.45755
7,7,17,17,16,2,14,14,52787105,222095618,0.00000,1.00000,0.51604,0.51604,0.51604,0.50935
7,7,17,17,16,3,14,14,52787105,226311442,0.00000,1.00000,0.51604,0.51604,0.51604,0.53094
7,7,17,17,16,4,14,14,52787105,288553998,0.00000,1.00000,0.51604,0.51604,0.51604,0.49496
7,7,17,17,16,5,14,14,52787105,294500165,0.00000,1.00000,0.51604,0.51604,0.51604,0.74101
7,7,17,17,16,6,14,14,52787105,294501688,0.00000,1.00000,0.51604,0.51604,0.51604,0.51511
7,7,17,17,16,7,14,14,52787105,295705521,0.00000,1.00000,0.51604,0.51604,0.51604,0.72086
7,7,17,17,16,8,14,14,52787105,295707036,0.00000,1.00000,0.51604,0.51604,0.51604,0.50216
7,7,17,17,16,9,14,14,52787105,301053523,0.00000,1.00000,0.51604,0.51604,0.51604,0.50504
7,7,17,17,16,10,14,14,52787105,305675819,0.00000,1.00000,0.51604,0.51604,0.51604,0.45612
7,7,17,17,16,11,14,14,52787105,308174920,0.00000,1.00000,0.51604,0.51604,0.51604,0.46475
7,7,17,17,16,12,14,14,52787105,328957103,0.00000,1.00000,0.51604,0.51604,0.51604,0.65036
7,7,17,17,16,13,14,14,52787105,49481190,0.00000,1.00000,0.51604,0.51604,0.51604,0.51223
7,7,17,17,16,14,14,14,52787105,52081719,0.00000,1.00000,0.51604,0.51604,0.51604,0.34676
7,7,17,17,16,15,14,14,52787105,52143451,0.00000,1.00000,0.51604,0.51604,0.51604,0.51367
7,7,17,17,16,16,14,14,52787105,52787105,0.00000,1.00000,0.51604,0.51604,0.51604,0.00000
7,8,17,3,0,0,14,19,154687337,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.68201
7,8,17,3,0,1,14,19,154687337,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.70791
7,8,17,3,0,2,14,19,154687337,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.68201
7,8,17,3,1,0,14,19,16080278,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67050
7,8,17,3,1,1,14,19,16080278,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.71223
7,8,17,3,1,2,14,19,16080278,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.67194
7,8,17,3,2,0,14,19,222095618,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67050
7,8,17,3,2,1,14,19,222095618,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.69353
7,8,17,3,2,2,14,19,222095618,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.69784
7,8,17,3,3,0,14,19,226311442,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.66619
7,8,17,3,3,1,14,19,226311442,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.73381
7,8,17,3,3,2,14,19,226311442,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.66475
7,8,17,3,4,0,14,19,288553998,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.66475
7,8,17,3,4,1,14,19,288553998,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.69065
7,8,17,3,4,2,14,19,288553998,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.67626
7,8,17,3,5,0,14,19,294500165,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.73094
7,8,17,3,5,1,14,19,294500165,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.73237
7,8,17,3,5,2,14,19,294500165,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.70360
7,8,17,3,6,0,14,19,294501688,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.69353
7,8,17,3,6,1,14,19,294501688,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.72518
7,8,17,3,6,2,14,19,294501688,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.70072
7,8,17,3,7,0,14,19,295705521,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.71942
7,8,17,3,7,1,14,19,295705521,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.72518
7,8,17,3,7,2,14,19,295705521,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.71367
7,8,17,3,8,0,14,19,295707036,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.65899
7,8,17,3,8,1,14,19,295707036,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.69928
7,8,17,3,8,2,14,19,295707036,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.66906
7,8,17,3,9,0,14,19,301053523,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.64748
7,8,17,3,9,1,14,19,301053523,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.71223
7,8,17,3,9,2,14,19,301053523,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.67338
7,8,17,3,10,0,14,19,305675819,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.64460
7,8,17,3,10,1,14,19,305675819,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.71223
7,8,17,3,10,2,14,19,305675819,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.66906
7,8,17,3,11,0,14,19,308174920,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.66763
7,8,17,3,11,1,14,19,308174920,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.70935
7,8,17,3,11,2,14,19,308174920,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.68345
7,8,17,3,12,0,14,19,328957103,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67482
7,8,17,3,12,1,14,19,328957103,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.72086
7,8,17,3,12,2,14,19,328957103,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.69496
7,8,17,3,13,0,14,19,49481190,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67194
7,8,17,3,13,1,14,19,49481190,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.71799
7,8,17,3,13,2,14,19,49481190,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.68777
7,8,17,3,14,0,14,19,52081719,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67338
7,8,17,3,14,1,14,19,52081719,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.70935
7,8,17,3,14,2,14,19,52081719,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.68633
7,8,17,3,15,0,14,19,52143451,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.68777
7,8,17,3,15,1,14,19,52143451,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.73669
7,8,17,3,15,2,14,19,52143451,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.69640
7,8,17,3,16,0,14,19,52787105,189218758,0.00000,1.00000,0.51604,0.52760,0.70591,0.67914
7,8,17,3,16,1,14,19,52787105,189219259,0.00000,1.00000,0.51604,0.52760,0.70591,0.71367
7,8,17,3,16,2,14,19,52787105,226226774,0.00000,1.00000,0.51604,0.52760,0.70591,0.67050
7,9,17,1,0,0,14,20,154687337,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,1,0,14,20,16080278,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,2,0,14,20,222095618,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,3,0,14,20,226311442,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,4,0,14,20,288553998,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,5,0,14,20,294500165,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,6,0,14,20,294501688,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,7,0,14,20,295705521,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,8,0,14,20,295707036,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,9,0,14,20,301053523,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,10,0,14,20,305675819,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,11,0,14,20,308174920,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,12,0,14,20,328957103,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,13,0,14,20,49481190,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,14,0,14,20,52081719,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,15,0,14,20,52143451,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,9,17,1,16,0,14,20,52787105,32476680,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,10,17,3,0,0,14,21,154687337,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.52950
7,10,17,3,0,1,14,21,154687337,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.55540
7,10,17,3,0,2,14,21,154687337,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.67626
7,10,17,3,1,0,14,21,16080278,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.51367
7,10,17,3,1,1,14,21,16080278,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.52086
7,10,17,3,1,2,14,21,16080278,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.67050
7,10,17,3,2,0,14,21,222095618,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.50216
7,10,17,3,2,1,14,21,222095618,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.53237
7,10,17,3,2,2,14,21,222095618,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.68058
7,10,17,3,3,0,14,21,226311442,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.51799
7,10,17,3,3,1,14,21,226311442,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.53094
7,10,17,3,3,2,14,21,226311442,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.69640
7,10,17,3,4,0,14,21,288553998,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.48921
7,10,17,3,4,1,14,21,288553998,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.51942
7,10,17,3,4,2,14,21,288553998,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.67194
7,10,17,3,5,0,14,21,294500165,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.71799
7,10,17,3,5,1,14,21,294500165,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.71079
7,10,17,3,5,2,14,21,294500165,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.70360
7,10,17,3,6,0,14,21,294501688,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.51367
7,10,17,3,6,1,14,21,294501688,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.52662
7,10,17,3,6,2,14,21,294501688,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.67482
7,10,17,3,7,0,14,21,295705521,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.71367
7,10,17,3,7,1,14,21,295705521,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.70791
7,10,17,3,7,2,14,21,295705521,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.71367
7,10,17,3,8,0,14,21,295707036,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.50791
7,10,17,3,8,1,14,21,295707036,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.51799
7,10,17,3,8,2,14,21,295707036,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.62878
7,10,17,3,9,0,14,21,301053523,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.47338
7,10,17,3,9,1,14,21,301053523,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.48777
7,10,17,3,9,2,14,21,301053523,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.65324
7,10,17,3,10,0,14,21,305675819,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.49928
7,10,17,3,10,1,14,21,305675819,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.51511
7,10,17,3,10,2,14,21,305675819,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.65180
7,10,17,3,11,0,14,21,308174920,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.52806
7,10,17,3,11,1,14,21,308174920,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.54101
7,10,17,3,11,2,14,21,308174920,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.66619
7,10,17,3,12,0,14,21,328957103,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.62014
7,10,17,3,12,1,14,21,328957103,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.64029
7,10,17,3,12,2,14,21,328957103,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.70791
7,10,17,3,13,0,14,21,49481190,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.49209
7,10,17,3,13,1,14,21,49481190,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.49065
7,10,17,3,13,2,14,21,49481190,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.65036
7,10,17,3,14,0,14,21,52081719,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.51942
7,10,17,3,14,1,14,21,52081719,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.54676
7,10,17,3,14,2,14,21,52081719,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.68921
7,10,17,3,15,0,14,21,52143451,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.48633
7,10,17,3,15,1,14,21,52143451,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.50504
7,10,17,3,15,2,14,21,52143451,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.67770
7,10,17,3,16,0,14,21,52787105,225619554,0.00000,1.00000,0.51604,0.42910,0.60121,0.54101
7,10,17,3,16,1,14,21,52787105,300869894,0.00000,1.00000,0.51604,0.42910,0.60121,0.54101
7,10,17,3,16,2,14,21,52787105,45656382,0.00000,1.00000,0.51604,0.42910,0.60121,0.68058
7,11,17,1,0,0,14,22,154687337,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,1,0,14,22,16080278,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,2,0,14,22,222095618,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,3,0,14,22,226311442,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,4,0,14,22,288553998,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,5,0,14,22,294500165,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,6,0,14,22,294501688,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,7,0,14,22,295705521,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,8,0,14,22,295707036,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,9,0,14,22,301053523,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,10,0,14,22,305675819,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,11,0,14,22,308174920,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,12,0,14,22,328957103,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,13,0,14,22,49481190,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,14,0,14,22,52081719,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,15,0,14,22,52143451,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
7,11,17,1,16,0,14,22,52787105,217077726,0.00000,1.00000,0.51604,0.00000,0.00000,0.00000
8,0,3,9,0,0,19,1,189218758,121637224,1.60576,0.00100,0.52760,0.36672,0.67717,0.56547
8,0,3,9,0,1,19,1,189218758,134102733,1.40144,0.00100,0.52760,0.36672,0.67717,0.65324
8,0,3,9,0,2,19,1,189218758,148661083,1.60576,0.00100,0.52760,0.36672,0.67717,0.52518
8,0,3,9,0,3,19,1,189218758,15608435,1.60576,0.00100,0.52760,0.36672,0.67717,0.53669
8,0,3,9,0,4,19,1,189218758,183984073,1.60000,0.00100,0.52760,0.36672,0.67717,0.54964
8,0,3,9,0,5,19,1,189218758,224989699,1.60576,0.00100,0.52760,0.36672,0.67717,0.56691
8,0,3,9,0,6,19,1,189218758,31792488,1.60576,0.00100,0.52760,0.36672,0.67717,0.55827
8,0,3,9,0,7,19,1,189218758,339631364,1.60576,0.00100,0.52760,0.36672,0.67717,0.57986
8,0,3,9,0,8,19,1,189218758,340626311,1.60576,0.00100,0.52760,0.36672,0.67717,0.54245
8,0,3,9,1,0,19,1,189219259,121637224,1.28777,0.07892,0.52760,0.36672,0.67717,0.74820
8,0,3,9,1,1,19,1,189219259,134102733,1.31511,0.00500,0.52760,0.36672,0.67717,0.73669
8,0,3,9,1,2,19,1,189219259,148661083,1.28777,0.05495,0.52760,0.36672,0.67717,0.71367
8,0,3,9,1,3,19,1,189219259,15608435,1.28777,0.05794,0.52760,0.36672,0.67717,0.73381
8,0,3,9,1,4,19,1,189219259,183984073,1.28201,0.07393,0.52760,0.36672,0.67717,0.72374
8,0,3,9,1,5,19,1,189219259,224989699,1.28777,0.06094,0.52760,0.36672,0.67717,0.74820
8,0,3,9,1,6,19,1,189219259,31792488,1.28777,0.06893,0.52760,0.36672,0.67717,0.73813
8,0,3,9,1,7,19,1,189219259,339631364,1.28777,0.06494,0.52760,0.36672,0.67717,0.73669
8,0,3,9,1,8,19,1,189219259,340626311,1.28777,0.07293,0.52760,0.36672,0.67717,0.72518
8,0,3,9,2,0,19,1,226226774,121637224,1.38273,0.00100,0.52760,0.36672,0.67717,0.65036
8,0,3,9,2,1,19,1,226226774,134102733,1.43597,0.00100,0.52760,0.36672,0.67717,0.62014
8,0,3,9,2,2,19,1,226226774,148661083,1.38273,0.00200,0.52760,0.36672,0.67717,0.67338
8,0,3,9,2,3,19,1,226226774,15608435,1.38273,0.00100,0.52760,0.36672,0.67717,0.66475
8,0,3,9,2,4,19,1,226226774,183984073,1.40144,0.00100,0.52760,0.36672,0.67717,0.67338
8,0,3,9,2,5,19,1,226226774,224989699,1.38273,0.00200,0.52760,0.36672,0.67717,0.65612
8,0,3,9,2,6,19,1,226226774,31792488,1.38273,0.00100,0.52760,0.36672,0.67717,0.65036
8,0,3,9,2,7,19,1,226226774,339631364,1.38273,0.00100,0.52760,0.36672,0.67717,0.67050
8,0,3,9,2,8,19,1,226226774,340626311,1.38273,0.00200,0.52760,0.36672,0.67717,0.66619
8,1,3,2,0,0,19,7,189218758,270308375,1.38129,0.00100,0.52760,0.37512,0.81570,0.68058
8,1,3,2,0,1,19,7,189218758,73748894,1.37554,0.00100,0.52760,0.37512,0.81570,0.70935
8,1,3,2,1,0,19,7,189219259,270308375,1.31367,0.01598,0.52760,0.37512,0.81570,0.71655
8,1,3,2,1,1,19,7,189219259,73748894,1.31799,0.01698,0.52760,0.37512,0.81570,0.71942
8,1,3,2,2,0,19,7,226226774,270308375,1.38561,0.00100,0.52760,0.37512,0.81570,0.66763
8,1,3,2,2,1,19,7,226226774,73748894,1.53237,0.00100,0.52760,0.37512,0.81570,0.58705
8,2,3,3,0,0,19,8,189218758,118431476,1.21583,0.64935,0.52760,0.56078,0.82870,0.76259
8,2,3,3,0,1,19,8,189218758,14601969,1.36547,0.00100,0.52760,0.56078,0.82870,0.67626
8,2,3,3,0,2,19,8,189218758,352683179,1.25036,0.37562,0.52760,0.56078,0.82870,0.75971
8,2,3,3,1,0,19,8,189219259,118431476,1.25899,0.10090,0.52760,0.56078,0.82870,0.73813
8,2,3,3,1,1,19,8,189219259,14601969,1.30647,0.01898,0.52760,0.56078,0.82870,0.73094
8,2,3,3,1,2,19,8,189219259,352683179,1.23165,0.51648,0.52760,0.56078,0.82870,0.76259
8,2,3,3,2,0,19,8,226226774,118431476,1.26475,0.24476,0.52760,0.56078,0.82870,0.72518
8,2,3,3,2,1,19,8,226226774,14601969,1.35252,0.00200,0.52760,0.56078,0.82870,0.69640
8,2,3,3,2,2,19,8,226226774,352683179,1.24748,0.55644,0.52760,0.56078,0.82870,0.77266
8,3,3,4,0,0,19,9,189218758,16330350,1.34101,0.00200,0.52760,0.52447,0.73490,0.68777
8,3,3,4,0,1,19,9,189218758,16330874,1.37554,0.00100,0.52760,0.52447,0.73490,0.70504
8,3,3,4,0,2,19,9,189218758,172037359,1.34964,0.00200,0.52760,0.52447,0.73490,0.68489
8,3,3,4,0,3,19,9,189218758,33241334,1.39137,0.00100,0.52760,0.52447,0.73490,0.67194
8,3,3,4,1,0,19,9,189219259,16330350,1.51799,0.00100,0.52760,0.52447,0.73490,0.62158
8,3,3,4,1,1,19,9,189219259,16330874,1.32230,0.00400,0.52760,0.52447,0.73490,0.71655
8,3,3,4,1,2,19,9,189219259,172037359,1.52230,0.00100,0.52760,0.52447,0.73490,0.59137
8,3,3,4,1,3,19,9,189219259,33241334,1.32374,0.01499,0.52760,0.52447,0.73490,0.71799
8,3,3,4,2,0,19,9,226226774,16330350,1.32230,0.00799,0.52760,0.52447,0.73490,0.69496
8,3,3,4,2,1,19,9,226226774,16330874,1.52086,0.00100,0.52760,0.52447,0.73490,0.57986
8,3,3,4,2,2,19,9,226226774,172037359,1.31367,0.01499,0.52760,0.52447,0.73490,0.71942
8,3,3,4,2,3,19,9,226226774,33241334,1.35252,0.00100,0.52760,0.52447,0.73490,0.68777
8,4,3,1,0,0,19,10,189218758,320451021,0.00000,1.00000,0.52760,0.00000,0.00000,0.00000
8,4,3,1,1,0,19,10,189219259,320451021,0.00000,1.00000,0.52760,0.00000,0.00000,0.00000
8,4,3,1,2,0,19,10,226226774,320451021,0.00000,1.00000,0.52760,0.00000,0.00000,0.00000
8,5,3,2,0,0,19,11,189218758,162457492,1.32950,0.00200,0.52760,0.46438,0.83948,0.72662
8,5,3,2,0,1,19,11,189218758,224368219,1.35683,0.00100,0.52760,0.46438,0.83948,0.68777
8,5,3,2,1,0,19,11,189219259,162457492,1.31223,0.00699,0.52760,0.46438,0.83948,0.71223
8,5,3,2,1,1,19,11,189219259,224368219,1.31367,0.01099,0.52760,0.46438,0.83948,0.73525
