AL,GN,GENE_ID,NCBI_SEQ_ID
10187    , 96      ,206      ,328958725
 7330    , 96      ,206      ,226309811
 8500    , 96      ,206      ,281492756
  305    , 96      ,206      , 15674078
 7999    , 96      ,206      ,258540676
 7880    , 96      ,206      ,258509479
 2245    , 96      ,206      , 52145105
 4316    , 97      ,207      ,150026122
10315    , 97      ,207      ,338175058
 9296    , 97      ,207      ,297621813
 8654    , 97      ,207      ,291282858
 1530    , 97      ,207      , 33241266
 5094    , 97      ,207      ,172039351
 7061    , 97      ,207      ,225620157
  645    , 97      ,207      , 16332067
10802    , 97      ,207      ,347535818
 1777    , 97      ,207      , 45657294
 3659    , 97      ,207      ,120434593
 3387    , 97      ,207      ,110680062
 4776    , 97      ,207      ,162148814
 9080    , 97      ,207      ,294678130
 4075    , 97      ,207      ,148255922
 1013    , 97      ,207      , 27380054
 1699    , 97      ,207      , 39936025
 2756    , 97      ,207      , 86357225
 5375    , 97      ,207      ,190891273
 6598    , 97      ,207      ,222085565
 5675    , 97      ,207      ,209964555
 5893    , 97      ,207      ,217076754
 3162    , 97      ,207      ,110638107
  671    , 97      ,207      , 19705311
 7098    , 97      ,207      ,225621124
 7818    , 97      ,207      ,258508347
 9468    , 97      ,207      ,300311894
 9598    , 97      ,207      ,300871120
10251    , 97      ,207      ,337737850
 9693    , 97      ,207      ,301055979
 1975    , 97      ,207      , 49481515
 2132    , 97      ,207      , 52141034
 6795    , 97      ,207      ,222097918
 9197    , 97      ,207      ,295706776
 8983    , 97      ,207      ,294501428
 9892    , 97      ,207      ,305675410
 5474    , 97      ,207      ,191638334
 7769    , 97      ,207      ,255767648
 9991    , 97      ,207      ,308174520
 2079    , 97      ,207      , 52081305
 2343    , 97      ,207      , 52786684
 4613    , 97      ,207      ,157693224
 8523    , 97      ,207      ,288553619
 7365    , 97      ,207      ,226311382
10163    , 97      ,207      ,328957599
 8442    , 97      ,207      ,281491647
  252    , 97      ,207      , 15673133
 7938    , 97      ,207      ,258539556
 4507    , 97      ,207      ,154686958
10683    , 97      ,207      ,340787625
 2950    , 97      ,207      , 94310822
10394    , 97      ,207      ,339325653
 4407    , 97      ,207      ,152980700
 7554    , 97      ,207      ,254160507
 7453    , 97      ,207      ,238899726
 4916    , 97      ,207      ,170080024
  460    , 97      ,207      , 16128423
 6264    , 97      ,207      ,218693901
 6361    , 97      ,207      ,218698650
 6466    , 97      ,207      ,218703722
 2459    , 97      ,207      , 62179061
 8754    , 97      ,207      ,291616550
 7306    , 97      ,207      ,226227817
 6059    , 97      ,207      ,218557348
10057    , 97      ,207      ,320450476
 9712    , 97      ,207      ,302035646
 6830    , 97      ,207      ,224367557
  779    , 97      ,207      , 21673243
   83    , 97      ,207      , 15606540
 5267    , 97      ,207      ,189219050
 1383    , 97      ,207      , 32476155
 1593    , 97      ,207      , 34557753
 1543    , 97      ,207      , 34556512
 9391    , 97      ,207      ,298737033
 3009    , 97      ,207      ,109946697
 7206    , 97      ,207      ,225874968
 2825    , 97      ,207      , 91209512
 5303    , 97      ,207      ,189219853
 6162    , 97      ,207      ,218688302
 3607    , 97      ,207      ,119898361
 4198    , 97      ,207      ,148662292
10510    , 97      ,207      ,339632485
 1258    , 97      ,207      , 31793638
  184    , 97      ,207      , 15609594
10599    , 97      ,207      ,340627471
 3448    , 97      ,207      ,117622698
 6978    , 97      ,207      ,224990834
 5190    , 97      ,207      ,183983779
 3885    , 97      ,207      ,134097948
 1136    , 97      ,207      , 29831992
 3837    , 97      ,207      ,121638340
 4831    , 97      ,207      ,162451420
 5573    , 97      ,207      ,197117661
 8022    , 97      ,207      ,260842639
 7655    , 97      ,207      ,254791622
 8632    , 97      ,207      ,291281345
 8222    , 97      ,207      ,260866599
 8122    , 97      ,207      ,260853661
 5958    , 97      ,207      ,218553005
  857    , 97      ,207      , 26246449
 5773    , 97      ,207      ,215485519
 4002    , 97      ,207      ,134103754
 7274    , 98      ,208      ,226227126
  782    , 98      ,208      , 21673370
 3578    , 98      ,208      ,119897339
 2962    , 98      ,208      , 94311401
 5608    , 98      ,208      ,197119714
 9485    , 98      ,208      ,300312588
 4364    , 98      ,208      ,152980192
10679    , 98      ,208      ,340787064
10406    , 98      ,208      ,339326600
10067    , 98      ,208      ,320450859
 7153    , 98      ,208      ,225873384
 1451    , 98      ,208      , 33240025
 6880    , 98      ,208      ,224370418
 5323    , 98      ,208      ,189220289
 8396    , 98      ,208      ,270308630
 2648    , 98      ,208      , 73749155
  549    , 98      ,208      , 16329464
 5047    , 98      ,208      ,172037045
 1325    , 98      ,208      , 32473774
10282    , 98      ,208      ,337738363
  351    , 98      ,208      , 15897777
 3418    , 98      ,208      ,110681034
  718    , 98      ,208      , 20091808
 9094    , 98      ,208      ,294678563
 2402    , 98      ,208      , 55378619
 5729    , 98      ,208      ,209966099
 4258    , 98      ,208      ,150024605
 3942    , 98      ,208      ,134102197
 1150    , 98      ,208      , 29832720
10585    , 98      ,208      ,340626619
 4180    , 98      ,208      ,148661408
10496    , 98      ,208      ,339631669
 1239    , 98      ,208      , 31792799
 3819    , 98      ,208      ,121637520
 6960    , 98      ,208      ,224989995
  168    , 98      ,208      , 15608751
 4713    , 98      ,208      ,162147049
 5175    , 98      ,208      ,183982429
10766    , 98      ,208      ,344212652
 8850    , 98      ,208      ,292654952
 2687    , 98      ,208      , 76802221
 3231    , 98      ,208      ,110667131
 4678    , 98      ,208      ,161763536
  961    , 98      ,208      , 27375857
 1643    , 98      ,208      , 39933150
 2716    , 98      ,208      , 86355690
 5337    , 98      ,208      ,190889662
 6558    , 98      ,208      ,222084223
 4822    , 98      ,208      ,162449373
10830    , 98      ,208      ,347536744
 2206    , 98      ,208      , 52144092
 3202    , 98      ,208      ,110639669
 4934    , 98      ,208      ,170080937
  475    , 98      ,208      , 16129221
 8038    , 98      ,208      ,260843608
 5974    , 98      ,208      ,218553812
 7671    , 98      ,208      ,254792849
 8648    , 98      ,208      ,291282347
 3463    , 98      ,208      ,117623521
 2840    , 98      ,208      , 91210552
 6076    , 98      ,208      ,218558245
 6178    , 98      ,208      ,218689250
 7469    , 98      ,208      ,238900493
  870    , 98      ,208      , 26247590
 6482    , 98      ,208      ,218704783
 3716    , 98      ,208      ,120437011
 2484    , 98      ,208      , 62180293
 8786    , 98      ,208      ,291617623
 7893    , 98      ,208      ,258538276
 7774    , 98      ,208      ,258507093
 5437    , 98      ,208      ,191636896
 1617    , 98      ,208      , 34558127
10903    , 98      ,208      ,352682588
   17    , 98      ,208      , 14602140
 5788    , 98      ,208      ,215486555
 7570    , 98      ,208      ,254161339
 6387    , 98      ,208      ,218699967
 8238    , 98      ,208      ,260867709
 8138    , 98      ,208      ,260854958
 8452    , 98      ,208      ,281492015
  261    , 98      ,208      , 15673444
 4485    , 98      ,208      ,154686511
 9973    , 98      ,208      ,308174055
  412    , 98      ,208      , 16079320
 2060    , 98      ,208      , 52080771
 2322    , 98      ,208      , 52786142
 4594    , 98      ,208      ,157692762
 9180    , 98      ,208      ,295706410
 8966    , 98      ,208      ,294501062
 9874    , 98      ,208      ,305674897
 7386    , 98      ,208      ,226312065
 1864    , 98      ,208      , 49477158
 9661    , 98      ,208      ,301052885
 6722    , 98      ,208      ,222094967
 9328    , 98      ,208      ,298735699
 3006    , 98      ,208      ,109946652
   90    , 98      ,208      , 15606687
 1768    , 98      ,208      , 45656751
 8608    , 98      ,208      ,288556102
 6280    , 98      ,208      ,218694831
 7952    , 99      ,209      ,258539719
 7832    , 99      ,209      ,258508508
 5488    , 99      ,209      ,191638499
 9430    , 99      ,209      ,300310051
10699    , 99      ,209      ,340788799
10375    , 99      ,209      ,339324696
 2920    , 99      ,209      , 94309391
 4045    , 99      ,209      ,148253849
 4393    , 99      ,209      ,152980513
  979    , 99      ,209      , 27377647
 1669    , 99      ,209      , 39934122
10154    , 99      ,209      ,328957484
 2742    , 99      ,209      , 86356536
 3570    , 99      ,209      ,119897077
  248    , 99      ,209      , 15673078
  618    , 99      ,209      , 16331421
 7379    , 99      ,209      ,226311657
 8598    , 99      ,209      ,288555749
 4602    , 99      ,209      ,157693025
 2331    , 99      ,209      , 52786452
 2069    , 99      ,209      , 52081072
 9980    , 99      ,209      ,308174314
 4495    , 99      ,209      ,154686786
 7765    , 99      ,209      ,255767576
 9881    , 99      ,209      ,305675178
 5061    , 99      ,209      ,172037905
 1461    , 99      ,209      , 33240281
 5892    , 99      ,209      ,217076748
 7063    , 99      ,209      ,225620191
 9614    , 99      ,209      ,300871578
 8437    , 99      ,209      ,281491595
 6586    , 99      ,209      ,222085067
 5363    , 99      ,209      ,190890601
 9055    , 99      ,209      ,294676756
 5692    , 99      ,209      ,209964965
 1551    , 99      ,209      , 34556652
  113    , 99      ,209      , 15607085
 9352    , 99      ,209      ,298736070
 6867    , 99      ,209      ,224369902
 9768    , 99      ,209      ,302036970
 4881    , 99      ,209      ,162456312
 5552    , 99      ,209      ,197117039
 8726    , 99      ,209      ,291615654
 2527    , 99      ,209      , 62182160
 8700    , 99      ,209      ,291284935
 7723    , 99      ,209      ,254795515
  523    , 99      ,209      , 16131430
 4984    , 99      ,209      ,170083068
 7520    , 99      ,209      ,238902648
 3072    , 99      ,209      ,109947592
 6025    , 99      ,209      ,218556118
 7621    , 99      ,209      ,254163483
  917    , 99      ,209      , 26250200
 3371    , 99      ,209      ,110679234
 5840    , 99      ,209      ,215488843
 3511    , 99      ,209      ,117625841
 2893    , 99      ,209      , 91213072
 6127    , 99      ,209      ,218560634
 6230    , 99      ,209      ,218691848
 6534    , 99      ,209      ,218707192
 8289    , 99      ,209      ,260870289
 8100    , 99      ,209      ,260846727
 8200    , 99      ,209      ,260858046
 6331    , 99      ,209      ,218697274
 6435    , 99      ,209      ,218702324
 5528    ,100      ,210      ,191639408
 7336    ,100      ,210      ,226309829
  697    ,100      ,210      , 20089966
 3105    ,100      ,210      ,110636495
 5085    ,100      ,210      ,172038947
  567    ,100      ,210      , 16329922
 2770    ,100      ,210      , 86357326
 5390    ,100      ,210      ,190891376
 6615    ,100      ,210      ,222085696
 5658    ,100      ,210      ,209964061
 9032    ,100      ,210      ,294675880
 3358    ,100      ,210      ,110678750
 4406    ,100      ,210      ,152980698
 1710    ,100      ,210      , 39936292
 1025    ,100      ,210      , 27380490
 9437    ,100      ,210      ,300310504
10657    ,100      ,210      ,340786413
 3596    ,100      ,210      ,119897764
 2923    ,100      ,210      , 94309477
 8123    ,100      ,210      ,260853697
 8223    ,100      ,210      ,260866635
 8023    ,100      ,210      ,260842674
 7874    ,100      ,210      ,258509461
 4086    ,100      ,210      ,148256371
 7994    ,100      ,210      ,258540659
  386    ,100      ,210      , 16077205
  299    ,100      ,210      , 15674059
 6265    ,100      ,210      ,218693936
10271    ,100      ,210      ,337738319
 5920    ,100      ,210      ,217077304
 9628    ,100      ,210      ,300871913
 7043    ,100      ,210      ,225619885
10805    ,100      ,210      ,347535903
 4293    ,100      ,210      ,150025427
 3732    ,100      ,210      ,120437203
 1820    ,100      ,210      , 45658682
 9837    ,100      ,210      ,305672836
 4443    ,100      ,210      ,154684655
10182    ,100      ,210      ,328958707
 9938    ,100      ,210      ,308172028
 2020    ,100      ,210      , 52078630
 2278    ,100      ,210      , 52783992
 9127    ,100      ,210      ,295702371
 8914    ,100      ,210      ,294497006
 9646    ,100      ,210      ,301051868
 1924    ,100      ,210      , 49479237
 2239    ,100      ,210      , 52145087
 6688    ,100      ,210      ,222093901
 8571    ,100      ,210      ,288554746
 8494    ,100      ,210      ,281492737
 4555    ,100      ,210      ,157690921
 7555    ,100      ,210      ,254160543
 6467    ,100      ,210      ,218703757
 3910    ,100      ,210      ,134098940
 7454    ,100      ,210      ,238899761
 8879    ,100      ,210      ,292656617
 2433    ,100      ,210      , 55379891
 3280    ,100      ,210      ,110668668
 7239    ,100      ,210      ,226226300
 4789    ,100      ,210      ,162149153
 1356    ,100      ,210      , 32475078
 1294    ,100      ,210      , 32471224
 4874    ,100      ,210      ,162456225
 1510    ,100      ,210      , 33241142
 7142    ,100      ,210      ,225873057
 2708    ,100      ,210      , 76803085
10314    ,100      ,210      ,338175046
 8333    ,100      ,210      ,270307862
 2578    ,100      ,210      , 73748337
 9359    ,100      ,210      ,298736311
 3063    ,100      ,210      ,109947389
 1615    ,100      ,210      , 34558089
 9757    ,100      ,210      ,302036686
 6842    ,100      ,210      ,224368812
 2424    ,100      ,210      , 55379708
 5257    ,100      ,210      ,189218834
 5959    ,100      ,210      ,218553040
  540    ,100      ,210      , 16329235
10089    ,100      ,210      ,320451279
 5568    ,100      ,210      ,197117344
 9270    ,100      ,210      ,297621476
 5131    ,100      ,210      ,183981091
 4917    ,100      ,210      ,170080059
 3977    ,100      ,210      ,134103240
  461    ,100      ,210      , 16128458
 7656    ,100      ,210      ,254791657
 8633    ,100      ,210      ,291281380
 4661    ,100      ,210      ,161486291
 6163    ,100      ,210      ,218688337
 7438    ,100      ,210      ,229775977
 6060    ,100      ,210      ,218557384
 5774    ,100      ,210      ,215485554
 6360    ,100      ,210      ,218698614
 2460    ,100      ,210      , 62179099
 2826    ,100      ,210      , 91209548
 8755    ,100      ,210      ,291616587
 1130    ,100      ,210      , 29831490
  796    ,100      ,210      , 21674011
 1209    ,100      ,210      , 31791919
 4150    ,100      ,210      ,148660508
10468    ,100      ,210      ,339630802
10557    ,100      ,210      ,340625754
 3789    ,100      ,210      ,121636655
  140    ,100      ,210      , 15607873
 6930    ,100      ,210      ,224989127
10058    ,101      ,211      ,320450477
 7207    ,101      ,211      ,225874969
 9713    ,101      ,211      ,302035647
 7305    ,101      ,211      ,226227816
 5572    ,101      ,211      ,197117660
 6161    ,101      ,211      ,218688301
 4687    ,101      ,211      ,162139608
 6058    ,101      ,211      ,218557347
 2824    ,101      ,211      , 91209511
 2746    ,101      ,211      , 86357052
 8753    ,101      ,211      ,291616549
 5412    ,101      ,211      ,190892539
 6665    ,101      ,211      ,222087754
 5191    ,101      ,211      ,183983782
  808    ,101      ,211      , 21674371
   84    ,101      ,211      , 15606541
 1396    ,101      ,211      , 32476643
 5268    ,101      ,211      ,189219051
 4199    ,101      ,211      ,148662296
 1259    ,101      ,211      , 31793642
 3838    ,101      ,211      ,121638344
 6979    ,101      ,211      ,224990838
 2444    ,101      ,211      , 57116992
 1135    ,101      ,211      , 29831990
  856    ,101      ,211      , 26246448
 9906    ,101      ,211      ,305676065
  949    ,101      ,211      , 27375722
 3447    ,101      ,211      ,117622697
 1014    ,101      ,211      , 27380055
 5772    ,101      ,211      ,215485518
 2755    ,101      ,211      , 86357224
 5374    ,101      ,211      ,190891272
 6597    ,101      ,211      ,222085564
 1700    ,101      ,211      , 39936026
  433    ,101      ,211      , 16080507
 4076    ,101      ,211      ,148255923
 9081    ,101      ,211      ,294678131
 3388    ,101      ,211      ,110680063
10393    ,101      ,211      ,339325652
 2951    ,101      ,211      , 94310823
 9469    ,101      ,211      ,300311895
 4405    ,101      ,211      ,152980689
 6465    ,101      ,211      ,218703721
 3608    ,101      ,211      ,119898362
 5676    ,101      ,211      ,209964556
 7654    ,101      ,211      ,254791621
 8631    ,101      ,211      ,291281344
 5957    ,101      ,211      ,218553004
 8021    ,101      ,211      ,260842638
 7452    ,101      ,211      ,238899725
 4915    ,101      ,211      ,170080023
  459    ,101      ,211      , 16128422
 7553    ,101      ,211      ,254160506
 8221    ,101      ,211      ,260866598
 8121    ,101      ,211      ,260853660
 6362    ,101      ,211      ,218698651
 4777    ,101      ,211      ,162148815
 4522    ,101      ,211      ,154687585
 6263    ,101      ,211      ,218693900
 4627    ,101      ,211      ,157693854
  640    ,101      ,211      , 16332037
 1529    ,101      ,211      , 33241265
 9366    ,101      ,211      ,298736497
 3066    ,101      ,211      ,109947464
 1633    ,101      ,211      , 34558484
 1465    ,101      ,211      , 33240370
 8353    ,101      ,211      ,270308033
 2600    ,101      ,211      , 73748509
  610    ,101      ,211      , 16331162
 5042    ,101      ,211      ,172036826
 1489    ,101      ,211      , 33240837
 4317    ,101      ,211      ,150026123
  646    ,101      ,211      , 16332068
10803    ,101      ,211      ,347535819
 3161    ,101      ,211      ,110638106
 1395    ,101      ,211      , 32476642
 3666    ,101      ,211      ,120434784
  609    ,101      ,211      , 16331161
 4710    ,101      ,211      ,162146853
 5679    ,101      ,211      ,209964755
10672    ,101      ,211      ,340786734
 6646    ,101      ,211      ,222086641
 5720    ,101      ,211      ,209965644
 5459    ,101      ,211      ,191637887
 5453    ,101      ,211      ,191637762
10005    ,101      ,211      ,308175199
 3658    ,101      ,211      ,120434592
 5922    ,101      ,211      ,217077313
 1488    ,101      ,211      , 33240836
 8949    ,101      ,211      ,294500553
 1776    ,101      ,211      , 45657293
 2091    ,101      ,211      , 52082006
 2358    ,101      ,211      , 52787393
 1953    ,101      ,211      , 49481130
 2118    ,101      ,211      , 52140414
 9210    ,101      ,211      ,295707118
 8996    ,101      ,211      ,294501768
 8537    ,101      ,211      ,288554081
 7417    ,101      ,211      ,226314841
10122    ,101      ,211      ,328956747
 7364    ,101      ,211      ,226311381
 8420    ,101      ,211      ,281491135
  232    ,101      ,211      , 15672655
 6809    ,101      ,211      ,222098603
 7920    ,101      ,211      ,258539175
10252    ,101      ,211      ,337737851
 6745    ,101      ,211      ,222096291
 2184    ,101      ,211      , 52142722
 9163    ,101      ,211      ,295705906
 7097    ,101      ,211      ,225621123
 9592    ,101      ,211      ,300870901
 1917    ,101      ,211      , 49479126
 8946    ,101      ,211      ,294499827
 9160    ,101      ,211      ,295705211
 5458    ,101      ,211      ,191637855
 7800    ,101      ,211      ,258507926
 7341    ,101      ,211      ,226310010
 8816    ,102      ,212      ,291618943
 2511    ,102      ,212      , 62181728
 6641    ,102      ,212      ,222086540
 3627    ,102      ,212      ,119899516
 4784    ,102      ,212      ,162149105
10653    ,102      ,212      ,340786215
 9434    ,102      ,212      ,300310204
 4411    ,102      ,212      ,152980761
 4109    ,102      ,212      ,148257986
 9095    ,102      ,212      ,294678570
 5703    ,102      ,212      ,209965297
 7182    ,102      ,212      ,225874024
 5623    ,102      ,212      ,197120055
 3365    ,102      ,212      ,110679091
 4849    ,102      ,212      ,162452723
 6214    ,102      ,212      ,218691372
 9737    ,102      ,212      ,302036356
 1676    ,102      ,212      , 39934363
 6111    ,102      ,212      ,218560154
 4968    ,102      ,212      ,170082610
 3496    ,102      ,212      ,117625379
 1077    ,102      ,212      , 29828986
 1485    ,102      ,212      , 33240812
 1535    ,102      ,212      , 33241312
 1523    ,102      ,212      , 33241240
 6419    ,102      ,212      ,218701838
 6315    ,102      ,212      ,218696772
 7605    ,102      ,212      ,254163014
 7504    ,102      ,212      ,238902178
 2873    ,102      ,212      , 91212497
  507    ,102      ,212      , 16130963
 8073    ,102      ,212      ,260845821
 8173    ,102      ,212      ,260857197
 6009    ,102      ,212      ,218555637
 5824    ,102      ,212      ,215488398
 6517    ,102      ,212      ,218706692
 7706    ,102      ,212      ,254795019
 8684    ,102      ,212      ,291284446
  901    ,102      ,212      , 26249652
 8273    ,102      ,212      ,260869819
 8414    ,102      ,212      ,281491019
 1619    ,102      ,212      , 34558185
 6868    ,102      ,212      ,224370025
 9306    ,102      ,212      ,297622151
10357    ,102      ,212      ,338176440
10858    ,102      ,212      ,347537492
 4313    ,102      ,212      ,150026087
 3664    ,102      ,212      ,120434745
 3164    ,102      ,212      ,110638185
 5221    ,102      ,212      ,189218244
 1296    ,102      ,212      , 32471396
 1445    ,102      ,212      , 33239946
  590    ,102      ,212      , 16330349
  628    ,102      ,212      , 16331621
 9390    ,102      ,212      ,298736968
 3091    ,102      ,212      ,109948008
 5272    ,102      ,212      ,189219175
 1452    ,102      ,212      , 33240031
 5273    ,102      ,212      ,189219201
  225    ,102      ,212      , 15672535
  611    ,102      ,212      , 16331222
 9723    ,102      ,212      ,302035824
  588    ,102      ,212      , 16330303
 7062    ,102      ,212      ,225620189
10042    ,102      ,212      ,320449783
 9563    ,102      ,212      ,300870272
 1787    ,102      ,212      , 45657567
 7950    ,102      ,212      ,258539717
 7830    ,102      ,212      ,258508506
10156    ,102      ,212      ,328957491
 4493    ,102      ,212      ,154686781
 3335    ,102      ,212      ,110678161
10224    ,102      ,212      ,337736518
 5486    ,102      ,212      ,191638497
   87    ,102      ,212      , 15606649
 7113    ,102      ,212      ,225621460
 9626    ,102      ,212      ,300871837
 9618    ,102      ,212      ,300871651
 7046    ,102      ,212      ,225619915
 8341    ,102      ,212      ,270307915
 2586    ,102      ,212      , 73748391
 5286    ,102      ,212      ,189219555
 4181    ,103      ,213      ,148661428
 6961    ,103      ,213      ,224990015
 3820    ,103      ,213      ,121637540
 9620    ,103      ,213      ,300871666
 9799    ,103      ,213      ,302038376
 8323    ,103      ,213      ,270307809
 1830    ,103      ,213      , 45658769
 2567    ,103      ,213      , 73748283
10586    ,103      ,213      ,340626638
 7190    ,103      ,213      ,225874345
 1240    ,103      ,213      , 31792819
 5697    ,103      ,213      ,209965175
10497    ,103      ,213      ,339631689
 5176    ,103      ,213      ,183982451
 3940    ,103      ,213      ,134101920
 1151    ,103      ,213      , 29832815
 4816    ,103      ,213      ,162448934
 5547    ,103      ,213      ,197116550
 4749    ,103      ,213      ,162147890
 9057    ,103      ,213      ,294676922
 3346    ,103      ,213      ,110678580
 1526    ,103      ,213      , 33241258
10776    ,103      ,213      ,345462000
  622    ,103      ,213      , 16331511
 7798    ,103      ,213      ,258507918
 7423    ,103      ,213      ,226314863
 2789    ,103      ,213      , 86358172
 7022    ,103      ,213      ,225619311
10204    ,103      ,213      ,337735716
 5864    ,103      ,213      ,217076276
 7918    ,103      ,213      ,258539167
 5457    ,103      ,213      ,191637848
 8416    ,103      ,213      ,281491028
  227    ,103      ,213      , 15672544
 9701    ,103      ,213      ,301056626
 1979    ,103      ,213      , 49481649
 5045    ,103      ,213      ,172036961
 2257    ,103      ,213      , 52145209
 9216    ,103      ,213      ,295707143
 9002    ,103      ,213      ,294501793
 9912    ,103      ,213      ,305676119
  439    ,103      ,213      , 16080570
 4528    ,103      ,213      ,154687631
10011    ,103      ,213      ,308175247
 2097    ,103      ,213      , 52082051
 2364    ,103      ,213      , 52787440
 4633    ,103      ,213      ,157693900
 8543    ,103      ,213      ,288554107
 6812    ,103      ,213      ,222098620
 5410    ,103      ,213      ,190892262
 6373    ,103      ,213      ,218699151
 1732    ,103      ,213      , 39937403
 8762    ,103      ,213      ,291616772
10726    ,103      ,213      ,344210551
 2421    ,103      ,213      , 55379581
 8840    ,103      ,213      ,292654206
 2666    ,103      ,213      , 76801024
 3316    ,103      ,213      ,110669574
 7294    ,103      ,213      ,226227359
10104    ,103      ,213      ,320451473
  806    ,103      ,213      , 21674365
 5302    ,103      ,213      ,189219825
 2467    ,103      ,213      , 62179366
 4273    ,103      ,213      ,150024988
 3707    ,103      ,213      ,120436638
 3103    ,103      ,213      ,110636435
 9231    ,103      ,213      ,297620436
10301    ,103      ,213      ,338174063
  103    ,103      ,213      , 15606895
  730    ,103      ,213      , 20092137
 9343    ,103      ,213      ,298735886
 3040    ,103      ,213      ,109947030
 6639    ,103      ,213      ,222086269
10806    ,103      ,213      ,347536025
 6474    ,103      ,213      ,218704156
 6170    ,103      ,213      ,218688564
 1363    ,103      ,213      , 32475348
 2832    ,103      ,213      , 91209808
 6068    ,103      ,213      ,218557684
 1061    ,103      ,213      , 27382542
 9480    ,103      ,213      ,300312456
10692    ,103      ,213      ,340788318
 4327    ,103      ,213      ,152979775
10386    ,103      ,213      ,339325238
 2934    ,103      ,213      , 94309964
 8030    ,103      ,213      ,260843021
 5966    ,103      ,213      ,218553362
 6272    ,103      ,213      ,218694252
 7562    ,103      ,213      ,254160856
 3601    ,103      ,213      ,119897902
 3455    ,103      ,213      ,117622962
 4926    ,103      ,213      ,170080438
  467    ,103      ,213      , 16128747
 8230    ,103      ,213      ,260866946
 8130    ,103      ,213      ,260854070
 7663    ,103      ,213      ,254791973
 8640    ,103      ,213      ,291281776
  863    ,103      ,213      , 26246750
 5780    ,103      ,213      ,215485867
 7461    ,103      ,213      ,238900038
 5544    ,104      ,214      ,197116407
 3583    ,104      ,214      ,119897357
 2927    ,104      ,214      , 94309658
10380    ,104      ,214      ,339324951
 4401    ,104      ,214      ,152980640
 1744    ,104      ,214      , 45655920
 1419    ,104      ,214      , 33239457
 5934    ,104      ,214      ,217077633
 9709    ,104      ,214      ,302035398
 9499    ,104      ,214      ,300312989
 8254    ,104      ,214      ,260868961
 8054    ,104      ,214      ,260844827
 6397    ,104      ,214      ,218700698
 5990    ,104      ,214      ,218554794
 6296    ,104      ,214      ,218695837
 7485    ,104      ,214      ,238901404
 4950    ,104      ,214      ,170081849
  488    ,104      ,214      , 16130166
 7687    ,104      ,214      ,254794122
 8665    ,104      ,214      ,291283475
 7586    ,104      ,214      ,254162242
 6498    ,104      ,214      ,218705761
 3159    ,104      ,214      ,110638083
 8154    ,104      ,214      ,260856281
 3682    ,104      ,214      ,120435858
  372    ,104      ,214      , 16077075
 4270    ,104      ,214      ,150024841
 9822    ,104      ,214      ,305672705
 6194    ,104      ,214      ,218690394
 4426    ,104      ,214      ,154684525
 9923    ,104      ,214      ,308171898
 2006    ,104      ,214      , 52078498
 2261    ,104      ,214      , 52783862
 4539    ,104      ,214      ,157690805
 9632    ,104      ,214      ,301051747
 1843    ,104      ,214      , 49476687
 6672    ,104      ,214      ,222093780
 2255    ,104      ,214      , 52145203
10814    ,104      ,214      ,347536254
 9110    ,104      ,214      ,295702248
 8554    ,104      ,214      ,288554612
10113    ,104      ,214      ,328956388
  251    ,104      ,214      , 15673093
 7892    ,104      ,214      ,258538198
 7773    ,104      ,214      ,258507001
 5436    ,104      ,214      ,191636830
 7320    ,104      ,214      ,226309598
10197    ,104      ,214      ,337735216
 9622    ,104      ,214      ,300871740
 7048    ,104      ,214      ,225619931
 8896    ,104      ,214      ,294496881
 5805    ,104      ,214      ,215487448
  884    ,104      ,214      , 26248619
 8440    ,104      ,214      ,281491610
 2855    ,104      ,214      , 91211524
10036    ,104      ,214      ,320449577
10749    ,104      ,214      ,344211463
 2385    ,104      ,214      , 55377341
 8865    ,104      ,214      ,292655723
 2692    ,104      ,214      , 76802388
 3273    ,104      ,214      ,110668557
 1017    ,104      ,214      , 27380168
  704    ,104      ,214      , 20090441
 9361    ,104      ,214      ,298736397
 3068    ,104      ,214      ,109947505
 7217    ,104      ,214      ,226225890
 1563    ,104      ,214      , 34556798
 2651    ,104      ,214      , 73749403
  626    ,104      ,214      , 16331582
  555    ,104      ,214      , 16329694
 5218    ,104      ,214      ,189218175
 1369    ,104      ,214      , 32475579
 1307    ,104      ,214      , 32472531
 9259    ,104      ,214      ,297621240
10327    ,104      ,214      ,338175470
   65    ,104      ,214      , 15606292
 3157    ,104      ,214      ,110638041
 8399    ,104      ,214      ,270308878
 7167    ,104      ,214      ,225873680
 1109    ,104      ,214      , 29830865
 1475    ,104      ,214      , 33240587
 5104    ,104      ,214      ,183980041
 3870    ,104      ,214      ,134096627
 6092    ,104      ,214      ,218559148
 2493    ,104      ,214      , 62180845
 8797    ,104      ,214      ,291618165
 4836    ,104      ,214      ,162451997
 6898    ,104      ,214      ,224370718
  762    ,104      ,214      , 21672982
 4063    ,104      ,214      ,148255734
 4664    ,104      ,214      ,161511097
 4671    ,104      ,214      ,161610772
 4805    ,104      ,214      ,162329639
 5400    ,104      ,214      ,190891755
 3478    ,104      ,214      ,117624425
 5668    ,104      ,214      ,209964380
 6627    ,104      ,214      ,222085986
  118    ,104      ,214      , 15607148
 4124    ,104      ,214      ,148659763
10539    ,104      ,214      ,340625039
 1183    ,104      ,214      , 31791183
10450    ,104      ,214      ,339630089
 6904    ,104      ,214      ,224988389
 3385    ,104      ,214      ,110679940
 9072    ,104      ,214      ,294677501
