q,win_length,index,dXY,vX 
0.004158,4,149,0.004167,0.000000
0.004158,4,150,0.004167,0.000000
0.004158,4,151,0.004167,0.000000
0.004158,4,152,0.004167,0.000000
0.000000,4,153,0.000000,0.000000
0.000000,4,154,0.000000,0.000000
0.000000,4,155,0.000000,0.000000
0.000000,4,156,0.000000,0.000000
0.000000,4,157,0.000000,0.000000
0.000000,4,158,0.000000,0.000000
0.021419,4,159,0.032925,0.011275
0.083055,4,160,0.131699,0.045098
0.129989,4,161,0.229208,0.090392
0.208567,4,162,0.386029,0.154118
0.112190,4,163,0.202941,0.084216
0.047685,4,164,0.085703,0.036863
0.014897,4,165,0.024224,0.009216
0.000000,4,166,0.000000,0.000000
0.021419,4,167,0.032925,0.011275
0.083055,4,168,0.131699,0.045098
0.083055,4,169,0.131699,0.045098
0.083055,4,170,0.131699,0.045098
0.021419,4,171,0.032925,0.011275
0.000000,4,172,0.000000,0.000000
0.000000,4,173,0.000000,0.000000
0.000000,4,174,0.000000,0.000000
0.000000,4,175,0.000000,0.000000
0.005995,4,176,0.030229,0.024216
0.005995,4,177,0.030229,0.024216
0.005995,4,178,0.030229,0.024216
0.005995,4,179,0.030229,0.024216
0.000000,4,180,0.000000,0.000000
0.000000,4,181,0.000000,0.000000
0.000000,4,182,0.000000,0.000000
0.000000,4,183,0.000000,0.000000
0.000000,4,184,0.000000,0.000000
0.007375,4,185,0.012255,0.004853
0.007375,4,186,0.012255,0.004853
0.007375,4,187,0.012255,0.004853
0.033193,4,188,0.045956,0.012206
0.008744,4,189,0.011234,0.002451
0.008744,4,190,0.011234,0.002451
0.008744,4,191,0.011234,0.002451
0.000000,4,192,0.000000,0.000000
0.000000,4,193,0.000000,0.000000
0.000000,4,194,0.000000,0.000000
0.000000,4,195,0.000000,0.000000
0.000000,4,196,0.000000,0.000000
0.000000,4,197,0.000000,0.000000
0.008744,4,198,0.011234,0.002451
0.008744,4,199,0.011234,0.002451
0.008744,4,200,0.011234,0.002451
0.008744,4,201,0.011234,0.002451
0.000000,4,202,0.000000,0.000000
0.000000,4,203,0.000000,0.000000
0.000000,4,204,0.000000,0.000000
0.000000,4,205,0.000000,0.000000
0.002081,4,206,0.002083,0.000000
0.002081,4,207,0.002083,0.000000
0.002081,4,208,0.002083,0.000000
0.002081,4,209,0.002083,0.000000
0.000000,4,210,0.000000,0.000000
0.000000,4,211,0.000000,0.000000
0.000000,4,212,0.000000,0.000000
0.000000,4,213,0.000000,0.000000
0.000000,4,214,0.000000,0.000000
0.000000,4,215,0.000000,0.000000
0.000000,4,216,0.000000,0.000000
0.000000,4,217,0.000000,0.000000
0.000000,4,218,0.000000,0.000000
0.000000,4,219,0.000000,0.000000
0.000000,4,220,0.000000,0.000000
0.000000,4,221,0.000000,0.000000
0.000000,4,222,0.000000,0.000000
0.000000,4,223,0.000000,0.000000
0.000000,4,224,0.000000,0.000000
0.000000,4,225,0.000000,0.000000
0.000000,4,226,0.000000,0.000000
0.000000,4,227,0.000000,0.000000
0.000000,4,228,0.000000,0.000000
0.000000,4,229,0.000000,0.000000
0.000000,4,230,0.000000,0.000000
0.000000,4,231,0.000000,0.000000
0.000000,4,232,0.000000,0.000000
0.002081,4,233,0.002083,0.000000
0.002081,4,234,0.002083,0.000000
0.002081,4,235,0.002083,0.000000
0.002081,4,236,0.002083,0.000000
0.000000,4,237,0.000000,0.000000
0.000000,4,238,0.000000,0.000000
0.000000,4,239,0.000000,0.000000
0.000000,4,240,0.000000,0.000000
0.000000,4,241,0.000000,0.000000
0.000000,4,242,0.000000,0.000000
0.000000,4,243,0.000000,0.000000
0.000000,4,244,0.000000,0.000000
0.000000,4,245,0.000000,0.000000
0.000000,4,246,0.000000,0.000000
0.000000,4,247,0.000000,0.000000
0.000000,4,248,0.000000,0.000000
0.004158,4,249,0.004167,0.000000
0.004158,4,250,0.004167,0.000000
0.016529,4,251,0.016667,0.000000
0.016529,4,252,0.016667,0.000000
0.004158,4,253,0.004167,0.000000
0.016529,4,254,0.016667,0.000000
0.004158,4,255,0.004167,0.000000
0.004158,4,256,0.004167,0.000000
0.016529,4,257,0.016667,0.000000
0.016529,4,258,0.016667,0.000000
0.016529,4,259,0.016667,0.000000
0.016529,4,260,0.016667,0.000000
0.004158,4,261,0.004167,0.000000
0.000000,4,262,0.000000,0.000000
0.000000,4,263,0.000000,0.000000
0.000000,4,264,0.000000,0.000000
0.000000,4,265,0.000000,0.000000
0.004158,4,266,0.004167,0.000000
0.004158,4,267,0.004167,0.000000
0.004158,4,268,0.004167,0.000000
0.004158,4,269,0.004167,0.000000
0.000000,4,270,0.000000,0.000000
0.000000,4,271,0.000000,0.000000
0.000000,4,272,0.000000,0.000000
0.000000,4,273,0.000000,0.000000
0.000000,4,274,0.000000,0.000000
0.000000,4,275,0.000000,0.000000
0.000000,4,276,0.000000,0.000000
0.000000,4,277,0.000000,0.000000
0.000000,4,278,0.000000,0.000000
0.000000,4,279,0.000000,0.000000
0.000000,4,280,0.000000,0.000000
0.000000,4,281,0.000000,0.000000
0.000000,4,282,0.000000,0.000000
0.000000,4,283,0.000000,0.000000
0.000000,4,284,0.000000,0.000000
0.000000,4,285,0.000000,0.000000
0.000000,4,286,0.000000,0.000000
0.000000,4,287,0.000000,0.000000
0.000000,4,288,0.000000,0.000000
0.000000,4,289,0.000000,0.000000
0.000000,4,290,0.000000,0.000000
0.000000,4,291,0.000000,0.000000
0.000000,4,292,0.000000,0.000000
0.006231,4,293,0.006250,0.000000
0.006231,4,294,0.006250,0.000000
0.006231,4,295,0.006250,0.000000
0.006231,4,296,0.006250,0.000000
0.000000,4,297,0.000000,0.000000
0.000000,4,298,0.000000,0.000000
0.000000,4,299,0.000000,0.000000
0.000000,4,300,0.000000,0.000000
0.000000,4,301,0.000000,0.000000
0.002081,4,302,0.002083,0.000000
0.002081,4,303,0.002083,0.000000
0.002081,4,304,0.002083,0.000000
0.000939,4,305,0.003391,0.002451
-0.001226,4,306,0.001225,0.002451
-0.004914,4,307,0.004902,0.009804
-0.016857,4,308,0.018382,0.035098
-0.013622,4,309,0.014706,0.028235
-0.013622,4,310,0.014706,0.028235
-0.007528,4,311,0.011029,0.018529
0.000000,4,312,0.000000,0.000000
0.000000,4,313,0.000000,0.000000
0.000000,4,314,0.000000,0.000000
0.000000,4,315,0.000000,0.000000
0.000000,4,316,0.000000,0.000000
0.000000,4,317,0.000000,0.000000
0.000000,4,318,0.000000,0.000000
0.000000,4,319,0.000000,0.000000
0.000000,4,320,0.000000,0.000000
0.000000,4,321,0.000000,0.000000
0.000000,4,322,0.000000,0.000000
0.000000,4,323,0.000000,0.000000
0.000000,4,324,0.000000,0.000000
0.000000,4,325,0.000000,0.000000
0.000000,4,326,0.000000,0.000000
0.000000,4,327,0.000000,0.000000
0.000000,4,328,0.000000,0.000000
0.001429,4,329,0.021528,0.020098
0.001429,4,330,0.021528,0.020098
0.001429,4,331,0.021528,0.020098
0.001429,4,332,0.021528,0.020098
0.000000,4,333,0.000000,0.000000
0.000000,4,334,0.000000,0.000000
0.000000,4,335,0.000000,0.000000
0.000000,4,336,0.000000,0.000000
0.000000,4,337,0.000000,0.000000
0.000817,4,338,0.003268,0.002451
0.000817,4,339,0.003268,0.002451
0.000817,4,340,0.003268,0.002451
0.000817,4,341,0.003268,0.002451
0.000000,4,342,0.000000,0.000000
0.000000,4,343,0.000000,0.000000
0.003222,4,344,0.014502,0.011275
0.003222,4,345,0.014502,0.011275
0.003222,4,346,0.014502,0.011275
0.003222,4,347,0.014502,0.011275
0.000955,4,348,0.010172,0.009216
-0.000417,4,349,0.011642,0.012059
-0.000417,4,350,0.011642,0.012059
-0.000417,4,351,0.011642,0.012059
-0.001226,4,352,0.001225,0.002451
0.000000,4,353,0.000000,0.000000
0.000000,4,354,0.000000,0.000000
0.000000,4,355,0.000000,0.000000
0.000000,4,356,0.000000,0.000000
0.000000,4,357,0.000000,0.000000
0.000000,4,358,0.000000,0.000000
0.000000,4,359,0.000000,0.000000
0.000000,4,360,0.000000,0.000000
0.000000,4,361,0.000000,0.000000
0.000000,4,362,0.000000,0.000000
0.000000,4,363,0.000000,0.000000
-0.001226,4,364,0.001225,0.002451
-0.001226,4,365,0.001225,0.002451
-0.001226,4,366,0.001225,0.002451
-0.001226,4,367,0.001225,0.002451
0.000000,4,368,0.000000,0.000000
0.000000,4,369,0.000000,0.000000
0.000000,4,370,0.000000,0.000000
0.000000,4,371,0.000000,0.000000
0.000000,4,372,0.000000,0.000000
0.000000,4,373,0.000000,0.000000
0.000000,4,374,0.000000,0.000000
0.000000,4,375,0.000000,0.000000
0.000000,4,376,0.000000,0.000000
0.000000,4,377,0.000000,0.000000
0.000000,4,378,0.000000,0.000000
0.000000,4,379,0.000000,0.000000
0.000000,4,380,0.000000,0.000000
0.000000,4,381,0.000000,0.000000
0.000000,4,382,0.000000,0.000000
0.000000,4,383,0.000000,0.000000
0.000000,4,384,0.000000,0.000000
0.000000,4,385,0.000000,0.000000
0.000000,4,386,0.000000,0.000000
0.000000,4,387,0.000000,0.000000
0.000000,4,388,0.000000,0.000000
0.000000,4,389,0.000000,0.000000
0.000000,4,390,0.000000,0.000000
0.000000,4,391,0.000000,0.000000
0.000000,4,392,0.000000,0.000000
0.000000,4,393,0.000000,0.000000
0.000000,4,394,0.000000,0.000000
0.000000,4,395,0.000000,0.000000
0.000000,4,396,0.000000,0.000000
0.000000,4,397,0.000000,0.000000
0.000000,4,398,0.000000,0.000000
0.000000,4,399,0.000000,0.000000
0.000000,4,400,0.000000,0.000000
-0.001226,4,401,0.001225,0.002451
-0.001226,4,402,0.001225,0.002451
-0.001226,4,403,0.001225,0.002451
-0.005949,4,404,0.006127,0.012059
-0.002356,4,405,0.002451,0.004804
-0.002356,4,406,0.002451,0.004804
-0.000106,4,407,0.004698,0.004804
0.002081,4,408,0.002083,0.000000
0.002081,4,409,0.002083,0.000000
0.002081,4,410,0.002083,0.000000
0.000000,4,411,0.000000,0.000000
0.008744,4,412,0.011234,0.002451
0.008744,4,413,0.011234,0.002451
0.008744,4,414,0.011234,0.002451
0.008744,4,415,0.011234,0.002451
0.000000,4,416,0.000000,0.000000
-0.001226,4,417,0.001225,0.002451
-0.004914,4,418,0.004902,0.009804
-0.004914,4,419,0.004902,0.009804
-0.004914,4,420,0.004902,0.009804
0.005670,4,421,0.017892,0.012206
0.005036,4,422,0.019608,0.014559
0.005036,4,423,0.019608,0.014559
-0.000981,4,424,0.025735,0.026716
-0.005949,4,425,0.006127,0.012059
0.014140,4,426,0.019240,0.005000
0.040084,4,427,0.053350,0.012451
0.083431,4,428,0.109069,0.022059
0.083431,4,429,0.109069,0.022059
0.036381,4,430,0.046855,0.009804
0.040304,4,431,0.053186,0.012059
0.015782,4,432,0.020711,0.004804
0.015782,4,433,0.020711,0.004804
0.065909,4,434,0.080188,0.012059
0.036617,4,435,0.039747,0.002451
0.018616,4,436,0.021242,0.002451
0.018119,4,437,0.023284,0.005000
-0.001226,4,438,0.001225,0.002451
0.000939,4,439,0.003391,0.002451
0.000939,4,440,0.003391,0.002451
0.002081,4,441,0.002083,0.000000
0.010888,4,442,0.013399,0.002451
0.010888,4,443,0.013399,0.002451
0.010888,4,444,0.013399,0.002451
0.010888,4,445,0.013399,0.002451
0.002081,4,446,0.002083,0.000000
0.000000,4,447,0.000000,0.000000
0.000000,4,448,0.000000,0.000000
-0.002356,4,449,0.002451,0.004804
-0.002356,4,450,0.002451,0.004804
-0.002356,4,451,0.002451,0.004804
-0.007701,4,452,0.033211,0.040882
-0.002806,4,453,0.027002,0.029804
-0.002806,4,454,0.027002,0.029804
-0.002806,4,455,0.027002,0.029804
0.010363,4,456,0.010417,0.000000
0.010363,4,457,0.010417,0.000000
0.010363,4,458,0.010417,0.000000
0.010363,4,459,0.010417,0.000000
0.000000,4,460,0.000000,0.000000
0.000000,4,461,0.000000,0.000000
0.000000,4,462,0.000000,0.000000
0.000000,4,463,0.000000,0.000000
0.001119,4,464,0.010335,0.009216
0.001119,4,465,0.010335,0.009216
0.001119,4,466,0.010335,0.009216
0.001119,4,467,0.010335,0.009216
0.000000,4,468,0.000000,0.000000
0.006231,4,469,0.006250,0.000000
0.010363,4,470,0.010417,0.000000
0.010363,4,471,0.010417,0.000000
0.010363,4,472,0.010417,0.000000
0.004158,4,473,0.004167,0.000000
0.000000,4,474,0.000000,0.000000
0.002081,4,475,0.002083,0.000000
0.002081,4,476,0.002083,0.000000
0.002081,4,477,0.002083,0.000000
0.002081,4,478,0.002083,0.000000
0.000000,4,479,0.000000,0.000000
0.000000,4,480,0.000000,0.000000
0.000000,4,481,0.000000,0.000000
0.000000,4,482,0.000000,0.000000
0.000000,4,483,0.000000,0.000000
0.000000,4,484,0.000000,0.000000
-0.001194,4,485,0.031699,0.032892
-0.001194,4,486,0.031699,0.032892
-0.001194,4,487,0.031699,0.032892
-0.002086,4,488,0.040319,0.042402
-0.000433,4,489,0.004371,0.004804
-0.000433,4,490,0.004371,0.004804
-0.000433,4,491,0.004371,0.004804
0.000000,4,492,0.000000,0.000000
0.000000,4,493,0.000000,0.000000
0.000000,4,494,0.000000,0.000000
0.000000,4,495,0.000000,0.000000
0.000000,4,496,0.000000,0.000000
0.000000,4,497,0.000000,0.000000
0.000000,4,498,0.000000,0.000000
0.003963,4,499,0.011029,0.007059
0.003963,4,500,0.011029,0.007059
0.003963,4,501,0.011029,0.007059
0.003963,4,502,0.011029,0.007059
0.000000,4,503,0.000000,0.000000
0.000000,4,504,0.000000,0.000000
0.000000,4,505,0.000000,0.000000
0.000000,4,506,0.000000,0.000000
-0.003478,4,507,0.007802,0.011275
-0.003478,4,508,0.007802,0.011275
-0.003478,4,509,0.007802,0.011275
-0.003478,4,510,0.007802,0.011275
0.000000,4,511,0.000000,0.000000
0.000000,4,512,0.000000,0.000000
0.000000,4,513,0.000000,0.000000
0.000000,4,514,0.000000,0.000000
0.000000,4,515,0.000000,0.000000
0.000000,4,516,0.000000,0.000000
0.000000,4,517,0.000000,0.000000
-0.003478,4,518,0.007802,0.011275
-0.003478,4,519,0.007802,0.011275
-0.003478,4,520,0.007802,0.011275
-0.013986,4,521,0.031209,0.045098
-0.003478,4,522,0.007802,0.011275
-0.003478,4,523,0.007802,0.011275
-0.005119,4,524,0.009109,0.014216
-0.001226,4,525,0.001225,0.002451
-0.001226,4,526,0.001225,0.002451
0.011518,4,527,0.036683,0.025098
0.012423,4,528,0.034069,0.021569
0.012423,4,529,0.034069,0.021569
0.047505,4,530,0.134926,0.086275
0.011979,4,531,0.033619,0.021569
0.011979,4,532,0.033619,0.021569
0.011979,4,533,0.033619,0.021569
0.000000,4,534,0.000000,0.000000
0.000000,4,535,0.000000,0.000000
0.006880,4,536,0.034355,0.027451
0.006880,4,537,0.034355,0.027451
0.055429,4,538,0.101797,0.044804
0.055429,4,539,0.101797,0.044804
0.078866,4,540,0.110294,0.028235
0.169798,4,541,0.248693,0.063627
0.168653,4,542,0.261356,0.077647
0.168653,4,543,0.261356,0.077647
0.167030,4,544,0.251593,0.069804
0.072176,4,545,0.121119,0.046275
0.026691,4,546,0.053717,0.026667
0.033470,4,547,0.113644,0.079608
-0.001545,4,548,0.155025,0.156569
0.018544,4,549,0.289257,0.270539
0.075235,4,550,0.297794,0.219657
0.056610,4,551,0.257557,0.199314
0.044455,4,552,0.196242,0.150784
-0.000441,4,553,0.079412,0.079853
-0.014285,4,554,0.023121,0.037304
-0.005308,4,555,0.004902,0.010196
-0.003782,4,556,0.003676,0.007451
-0.003782,4,557,0.003676,0.007451
-0.001447,4,558,0.006005,0.007451
-0.001496,4,559,0.006005,0.007500
-0.009778,4,560,0.014828,0.024559
-0.006056,4,561,0.011070,0.017108
-0.008566,4,562,0.008578,0.017108
-0.007183,4,563,0.007353,0.014510
-0.001226,4,564,0.001225,0.002451
-0.004914,4,565,0.004902,0.009804
-0.011091,4,566,0.011029,0.022059
-0.004914,4,567,0.004902,0.009804
-0.004914,4,568,0.004902,0.009804
-0.004914,4,569,0.004902,0.009804
-0.004914,4,570,0.004902,0.009804
-0.005530,4,571,0.016544,0.022059
-0.001545,4,572,0.040074,0.041618
-0.001545,4,573,0.040074,0.041618
0.007253,4,574,0.031740,0.024461
0.001518,4,575,0.025980,0.024461
-0.004914,4,576,0.004902,0.009804
-0.001226,4,577,0.001225,0.002451
-0.001226,4,578,0.001225,0.002451
0.000000,4,579,0.000000,0.000000
-0.001226,4,580,0.001225,0.002451
0.002448,4,581,0.030392,0.027941
-0.003683,4,582,0.035539,0.039216
-0.003683,4,583,0.035539,0.039216
0.005500,4,584,0.033456,0.027941
0.000939,4,585,0.003391,0.002451
0.002081,4,586,0.002083,0.000000
0.002081,4,587,0.002083,0.000000
0.000000,4,588,0.000000,0.000000
0.000000,4,589,0.000000,0.000000
0.000000,4,590,0.000000,0.000000
0.000000,4,591,0.000000,0.000000
0.000000,4,592,0.000000,0.000000
0.000000,4,593,0.000000,0.000000
0.000000,4,594,0.000000,0.000000
0.000000,4,595,0.000000,0.000000
0.000000,4,596,0.000000,0.000000
0.000000,4,597,0.000000,0.000000
0.000000,4,598,0.000000,0.000000
0.000000,4,599,0.000000,0.000000
0.000000,4,600,0.000000,0.000000
0.000000,4,601,0.000000,0.000000
0.001551,4,602,0.012827,0.011275
0.001551,4,603,0.012827,0.011275
0.001551,4,604,0.012827,0.011275
0.001551,4,605,0.012827,0.011275
0.000000,4,606,0.000000,0.000000
0.000000,4,607,0.000000,0.000000
0.000000,4,608,0.000000,0.000000
0.000000,4,609,0.000000,0.000000
0.000000,4,610,0.000000,0.000000
0.000000,4,611,0.000000,0.000000
0.000000,4,612,0.000000,0.000000
0.000000,4,613,0.000000,0.000000
0.000000,4,614,0.000000,0.000000
0.000000,4,615,0.000000,0.000000
0.000000,4,616,0.000000,0.000000
0.000000,4,617,0.000000,0.000000
0.000000,4,618,0.000000,0.000000
0.008420,4,619,0.035907,0.027451
0.013310,4,620,0.040850,0.027451
0.013310,4,621,0.040850,0.027451
0.013310,4,622,0.040850,0.027451
0.002081,4,623,0.002083,0.000000
0.000000,4,624,0.000000,0.000000
0.000000,4,625,0.000000,0.000000
0.000000,4,626,0.000000,0.000000
0.000000,4,627,0.000000,0.000000
-0.007158,4,628,0.015809,0.022941
-0.009498,4,629,0.017116,0.026569
-0.009498,4,630,0.017116,0.026569
-0.021379,4,631,0.073652,0.094804
-0.013191,4,632,0.031699,0.044804
-0.007561,4,633,0.027859,0.035392
-0.007561,4,634,0.027859,0.035392
-0.004914,4,635,0.004902,0.009804
-0.001226,4,636,0.001225,0.002451
-0.001226,4,637,0.001225,0.002451
-0.001226,4,638,0.001225,0.002451
0.000000,4,639,0.000000,0.000000
0.000000,4,640,0.000000,0.000000
0.000000,4,641,0.000000,0.000000
0.000000,4,642,0.000000,0.000000
0.000000,4,643,0.000000,0.000000
-0.001226,4,644,0.001225,0.002451
-0.001226,4,645,0.001225,0.002451
-0.001226,4,646,0.001225,0.002451
-0.007084,4,647,0.031618,0.038676
-0.003388,4,648,0.027941,0.031324
-0.003388,4,649,0.027941,0.031324
-0.007084,4,650,0.031618,0.038676
-0.001226,4,651,0.001225,0.002451
-0.001226,4,652,0.001225,0.002451
-0.001226,4,653,0.001225,0.002451
0.000000,4,654,0.000000,0.000000
0.000000,4,655,0.000000,0.000000
-0.002413,4,656,0.025041,0.027451
-0.002413,4,657,0.025041,0.027451
-0.002413,4,658,0.025041,0.027451
-0.002413,4,659,0.025041,0.027451
-0.001226,4,660,0.001225,0.002451
-0.001226,4,661,0.001225,0.002451
-0.004914,4,662,0.004902,0.009804
-0.004914,4,663,0.004902,0.009804
-0.001226,4,664,0.001225,0.002451
-0.004914,4,665,0.004902,0.009804
-0.001226,4,666,0.001225,0.002451
-0.001226,4,667,0.001225,0.002451
0.003425,4,668,0.026961,0.023529
0.004809,4,669,0.024918,0.020098
0.004809,4,670,0.024918,0.020098
0.004809,4,671,0.024918,0.020098
0.000000,4,672,0.000000,0.000000
0.000000,4,673,0.000000,0.000000
-0.001226,4,674,0.031863,0.033088
-0.001226,4,675,0.031863,0.033088
-0.001226,4,676,0.031863,0.033088
-0.004520,4,677,0.033578,0.038088
-0.002552,4,678,0.002451,0.005000
-0.006344,4,679,0.006127,0.012451
-0.012628,4,680,0.012255,0.024804
-0.011091,4,681,0.011029,0.022059
-0.004914,4,682,0.004902,0.009804
0.002081,4,683,0.025613,0.023529
0.002081,4,684,0.025613,0.023529
-0.001840,4,685,0.030025,0.031863
-0.014989,4,686,0.080515,0.095392
-0.019686,4,687,0.034722,0.054216
-0.011537,4,688,0.026471,0.037941
-0.012860,4,689,0.078105,0.090882
-0.004372,4,690,0.025735,0.030098
-0.001144,4,691,0.022386,0.023529
-0.004372,4,692,0.025735,0.030098
-0.002552,4,693,0.002451,0.005000
-0.001226,4,694,0.001225,0.002451
-0.001226,4,695,0.001225,0.002451
0.000000,4,696,0.000000,0.000000
0.000000,4,697,0.000000,0.000000
0.003889,4,698,0.026838,0.022941
0.003889,4,699,0.026838,0.022941
0.003889,4,700,0.026838,0.022941
0.002391,4,701,0.028962,0.026569
-0.005744,4,702,0.023489,0.029216
-0.011248,4,703,0.029208,0.040392
0.013334,4,704,0.076757,0.063333
0.086440,4,705,0.169894,0.079608
0.066803,4,706,0.127124,0.058039
0.072138,4,707,0.145833,0.071029
0.053487,4,708,0.160335,0.105392
0.023967,4,709,0.175286,0.151029
-0.009531,4,710,0.218750,0.228235
-0.029087,4,711,0.274714,0.303382
-0.053308,4,712,0.253922,0.305833
-0.062284,4,713,0.263930,0.324314
0.040030,4,714,0.396528,0.355686
0.099868,4,715,0.435172,0.330147
0.154480,4,716,0.477002,0.309951
0.150039,4,717,0.429575,0.267696
0.096424,4,718,0.341176,0.239951
0.072663,4,719,0.348407,0.273039
0.131358,4,720,0.342239,0.201863
0.186825,4,721,0.417034,0.211618
0.288356,4,722,0.552614,0.218382
0.215276,4,723,0.364175,0.123971
0.189992,4,724,0.299632,0.090392
0.175147,4,725,0.282108,0.090686
0.099246,4,726,0.207230,0.102892
0.177633,4,727,0.344730,0.150343
0.039880,4,728,0.245588,0.204902
0.005183,4,729,0.203186,0.197990
-0.002397,4,730,0.228145,0.230539
-0.040652,4,731,0.318546,0.358382
-0.002454,4,732,0.467647,0.470098
-0.003011,4,733,0.476062,0.479069
-0.009019,4,734,0.488766,0.497745
0.006328,4,735,0.407230,0.400882
0.116722,4,736,0.364788,0.240980
0.185306,4,737,0.428391,0.224804
0.204494,4,738,0.431658,0.204755
0.120684,4,739,0.339788,0.211520
0.047957,4,740,0.361969,0.312843
0.067620,4,741,0.306577,0.236618
0.067949,4,742,0.206536,0.136225
0.160503,4,743,0.270915,0.096814
0.090844,4,744,0.152451,0.057353
0.028027,4,745,0.055188,0.026765
0.063972,4,746,0.106944,0.040882
0.061939,4,747,0.104289,0.040392
0.159870,4,748,0.228064,0.054706
0.256231,4,749,0.402002,0.109951
0.160246,4,750,0.239828,0.066029
0.069322,4,751,0.108497,0.036716
0.063427,4,752,0.127002,0.061520
0.064240,4,753,0.153799,0.087451
0.064240,4,754,0.153799,0.087451
0.142876,4,755,0.352410,0.198824
0.064278,4,756,0.153840,0.087451
0.020027,4,757,0.042974,0.022745
0.020027,4,758,0.042974,0.022745
0.000000,4,759,0.000000,0.000000
0.000000,4,760,0.000000,0.000000
0.009441,4,761,0.016544,0.007059
0.009441,4,762,0.016544,0.007059
0.009441,4,763,0.016544,0.007059
0.009441,4,764,0.016544,0.007059
0.000000,4,765,0.000000,0.000000
0.000000,4,766,0.000000,0.000000
0.000221,4,767,0.025613,0.025392
0.000221,4,768,0.025613,0.025392
0.000221,4,769,0.025613,0.025392
-0.001562,4,770,0.111479,0.113039
-0.000196,4,771,0.042157,0.042353
-0.000196,4,772,0.042157,0.042353
-0.000196,4,773,0.042157,0.042353
0.000000,4,774,0.000000,0.000000
0.000000,4,775,0.000000,0.000000
-0.001226,4,776,0.001225,0.002451
-0.001226,4,777,0.001225,0.002451
-0.001226,4,778,0.001225,0.002451
-0.001226,4,779,0.001225,0.002451
0.000000,4,780,0.000000,0.000000
0.000000,4,781,0.000000,0.000000
0.000000,4,782,0.000000,0.000000
0.000000,4,783,0.000000,0.000000
0.000000,4,784,0.000000,0.000000
0.003963,4,785,0.028186,0.024216
0.003963,4,786,0.028186,0.024216
0.003963,4,787,0.028186,0.024216
0.017614,4,788,0.045711,0.027941
0.008744,4,789,0.011234,0.002451
0.042374,4,790,0.059559,0.016275
0.045735,4,791,0.077288,0.030490
0.021027,4,792,0.044485,0.023235
0.021027,4,793,0.044485,0.023235
0.005930,4,794,0.025163,0.019216
0.001486,4,795,0.006291,0.004804
0.001486,4,796,0.006291,0.004804
0.001249,4,797,0.043015,0.041765
-0.000204,4,798,0.031658,0.031863
-0.000204,4,799,0.031658,0.031863
-0.009036,4,800,0.115809,0.124804
0.000098,4,801,0.031863,0.031765
0.000098,4,802,0.031863,0.031765
-0.001848,4,803,0.034722,0.036569
-0.002470,4,804,0.034395,0.036863
-0.002470,4,805,0.034395,0.036863
-0.005234,4,806,0.129779,0.135000
-0.013779,4,807,0.273080,0.286765
-0.007339,4,808,0.120139,0.127451
-0.007339,4,809,0.120139,0.127451
-0.000327,4,810,0.031536,0.031863
0.000000,4,811,0.000000,0.000000
0.000000,4,812,0.000000,0.000000
0.000000,4,813,0.000000,0.000000
0.000000,4,814,0.000000,0.000000
0.000000,4,815,0.000000,0.000000
0.002081,4,816,0.002083,0.000000
0.004158,4,817,0.004167,0.000000
0.004158,4,818,0.004167,0.000000
0.004158,4,819,0.004167,0.000000
0.002081,4,820,0.002083,0.000000
0.000000,4,821,0.000000,0.000000
0.000000,4,822,0.000000,0.000000
0.000000,4,823,0.000000,0.000000
0.000000,4,824,0.000000,0.000000
0.000000,4,825,0.000000,0.000000
0.000000,4,826,0.000000,0.000000
0.000000,4,827,0.000000,0.000000
0.020307,4,828,0.027574,0.007059
0.020307,4,829,0.027574,0.007059
0.073528,4,830,0.104534,0.028235
0.073528,4,831,0.104534,0.028235
0.018504,4,832,0.025735,0.007059
0.018504,4,833,0.025735,0.007059
0.000000,4,834,0.000000,0.000000
0.000000,4,835,0.000000,0.000000
0.000776,4,836,0.003227,0.002451
0.000776,4,837,0.003227,0.002451
0.003100,4,838,0.012908,0.009804
0.006961,4,839,0.029044,0.022059
0.003100,4,840,0.012908,0.009804
0.003100,4,841,0.012908,0.009804
0.000776,4,842,0.003227,0.002451
0.000000,4,843,0.000000,0.000000
0.000000,4,844,0.000000,0.000000
0.000776,4,845,0.003227,0.002451
0.000392,4,846,0.007843,0.007451
0.000392,4,847,0.007843,0.007451
0.000392,4,848,0.007843,0.007451
-0.000433,4,849,0.004371,0.004804
0.000000,4,850,0.000000,0.000000
0.000000,4,851,0.000000,0.000000
0.000000,4,852,0.000000,0.000000
0.000000,4,853,0.000000,0.000000
0.007464,4,854,0.041708,0.034216
0.007577,4,855,0.132802,0.125196
0.007577,4,856,0.132802,0.125196
0.023903,4,857,0.149387,0.125196
0.008396,4,858,0.040196,0.031765
0.004158,4,859,0.004167,0.000000
0.003100,4,860,0.005556,0.002451
-0.001226,4,861,0.001225,0.002451
-0.001226,4,862,0.001225,0.002451
0.005768,4,863,0.010784,0.005000
0.006758,4,864,0.009232,0.002451
0.006758,4,865,0.009232,0.002451
0.006758,4,866,0.009232,0.002451
0.000000,4,867,0.000000,0.000000
0.000000,4,868,0.000000,0.000000
0.000000,4,869,0.000000,0.000000
0.000000,4,870,0.000000,0.000000
0.000000,4,871,0.000000,0.000000
0.000000,4,872,0.000000,0.000000
0.000000,4,873,0.000000,0.000000
0.000000,4,874,0.000000,0.000000
0.000000,4,875,0.000000,0.000000
