win_length,x,dXY,dXY_inv,vX,vX_inv,vY,vY_inv,q1,nx,ny
9,1121,0.206605,0,0.000987654,0,0.110662,0,0.205617,25,56,0
9,1122,0.231041,0,-7.26826e-16,0,0.103359,0,0.231041,25,56,0
9,1123,0.314885,0,0.000987654,0,0.132572,0,0.313898,25,56,0
9,1124,0.371649,0,0.00395062,0,0.166955,0,0.367698,25,56,0
9,1125,0.372478,0,0.00395062,0,0.169344,0,0.368527,25,56,0
9,1126,0.368501,0,0.00395062,0,0.169344,0,0.36455,25,56,0
9,1127,0.372249,0,0.00395062,0,0.176583,0,0.368298,25,56,0
9,1128,0.578558,0,0.209786,0,0.6,0,0.368772,76,5,0
9,1129,0.386643,0,0.0122477,0,0.179487,0,0.374395,28,53,0
9,1130,0.386643,0,0.0122477,0,0.17266,0,0.374395,28,53,0
9,1131,0.386643,0,0.00574825,0,0.13161,0,0.380894,28,53,0
9,1132,0.379929,0,0.00453981,0,0.123941,0,0.375389,28,53,0
9,1133,0.372251,0,0.00610752,0,0.132416,0,0.366143,28,53,0
9,1134,0.446892,0,0.00513524,0,0.149865,0,0.441756,27,54,0
9,1135,0.484942,0,0.0100268,0,0.121065,0,0.474915,28,53,0
9,1136,0.499118,0,0.0100268,0,0.129218,0,0.489091,28,53,0
9,1137,0.470533,0,0.0146319,0,0.10079,0,0.455902,28,53,0
9,1138,0.325179,0,0.00633112,0,0.105848,0,0.318848,27,54,0
9,1139,0.265085,0,0.00633112,0,0.131014,0,0.258754,27,54,0
9,1140,0.228809,0,0.020832,0,0.137794,0,0.207977,35,46,0
9,1141,0.231924,0,0.00561167,0,0.113081,0,0.226312,22,59,0
9,1142,0.191425,0,0.00561167,0,0.081874,0,0.185813,22,59,0
9,1143,0.210714,0,-2.78757e-15,0,0.0777035,0,0.210714,22,59,0
9,1144,0.215317,0,1.44954e-15,0,0.0799835,0,0.215317,22,59,0
9,1145,0.210086,0,9.22783e-16,0,0.0757048,0,0.210086,22,59,0
9,1146,0.206319,0,8.92023e-16,0,0.0722991,0,0.206319,22,59,0
9,1147,0.206319,0,6.15189e-16,0,0.0722991,0,0.206319,22,59,0
9,1148,0.127304,0,0.000602228,0,0.078585,0,0.126701,41,40,0
9,1149,0.0998117,0,-2.84525e-16,0,0.0348435,0,0.0998117,22,59,0
9,1150,0.092488,0,-5.4598e-16,0,0.0401397,0,0.092488,22,59,0
9,1151,0.154007,0,2.05704e-16,0,0.0539501,0,0.154007,22,59,0
9,1152,0.160169,0,0.00929638,0,0.0358267,0,0.150873,47,34,0
9,1153,0.111559,0,0.00150752,0,0.0213023,0,0.110052,47,34,0
9,1154,0.103849,0,-7.06599e-17,0,0.016835,0,0.103849,47,34,0
9,1155,0.127706,0,0.00419631,0,0.0163119,0,0.123509,29,52,0
9,1156,0.215076,0,0.00612145,0,0.0138201,0,0.208954,47,34,0
9,1157,0.215076,0,0.00612145,0,0.0138201,0,0.208954,47,34,0
9,1158,0.236443,0,0.00419631,0,0.040184,0,0.232246,29,52,0
9,1159,0.157604,0,0.00556766,0,0.0150295,0,0.152037,34,47,0
9,1160,0.0827423,0,0.00556766,0,0.0150295,0,0.0771747,34,47,0
9,1161,0.0495318,0,0.00374111,0,0.0197341,0,0.0457907,12,69,0
9,1162,0.0495318,0,0.00374111,0,0.0197341,0,0.0457907,12,69,0
9,1163,0.0495318,0,0.00374111,0,0.0197341,0,0.0457907,12,69,0
9,1164,0.0512184,0,0.00757625,0,0.0387473,0,0.0436421,59,22,0
9,1165,0.105588,0,0.0115573,0,-4.62963e-15,0,0.0940308,76,5,0
9,1166,0.105588,0,0.0115573,0,-4.00791e-15,0,0.0940308,76,5,0
9,1167,0.0532725,0,0.00373001,0,-2.22045e-16,0,0.0495424,73,8,0
9,1168,0.0532725,0,0.00373001,0,-5.23391e-16,0,0.0495424,73,8,0
9,1169,0.0532725,0,0.00373001,0,-9.04039e-16,0,0.0495424,73,8,0
9,1170,0.0473533,0,0.00129658,0,-3.40997e-16,0,0.0460567,73,8,0
9,1171,0.0473533,0,0.00129658,0,-4.6788e-16,0,0.0460567,73,8,0
9,1172,0.0473533,0,0.00129658,0,-2.37905e-17,0,0.0460567,73,8,0
9,1173,0.0289889,0,0.00246833,0,0.0123457,0,0.0265206,79,2,0
9,1174,0.0123457,0,0,0,-1.85037e-16,0,0.0123457,78,3,0
9,1175,0.0123457,0,-7.02439e-19,0,1.11022e-16,0,0.0123457,78,3,0
9,1176,0.0123457,0,0,0,-2.59052e-16,0,0.0123457,78,3,0
9,1177,0.0140041,0,0.00107208,0,8.29617e-17,0,0.012932,67,14,0
9,1178,0.0140041,0,0.00107208,0,1.02482e-16,0,0.012932,67,14,0
9,1179,0.0145568,0,0.00147411,0,2.73286e-16,0,0.0130827,67,14,0
9,1180,0.0145568,0,0.00147411,0,2.92806e-16,0,0.0130827,67,14,0
9,1181,0.0145568,0,0.00147411,0,6.34413e-17,0,0.0130827,67,14,0
9,1182,0.0182421,0,0.000368528,0,0.003256,0,0.0178736,67,14,0
9,1183,0.0182421,0,0.000368528,0,0.003256,0,0.0178736,67,14,0
9,1184,0.0484047,0,0.00180457,0,0.0161616,0,0.0466001,70,11,0
9,1185,0.108368,0,0.00552561,0,-2.37464e-16,0,0.102842,72,9,0
9,1186,0.051991,0,0.00105323,0,-2.96059e-16,0,0.0509377,71,10,0
9,1187,0.051991,0,0.00105323,0,9.86865e-17,0,0.0509377,71,10,0
9,1188,0.0511215,0,0.000685595,0,-5.92119e-17,0,0.0504359,71,10,0
9,1189,0.113545,0,0.000685595,0,3.15797e-16,0,0.11286,71,10,0
9,1190,0.113545,0,0.000685595,0,-3.94746e-16,0,0.11286,71,10,0
9,1191,0.197531,0,-1.14373e-17,0,9.86865e-16,0,0.197531,71,10,0
9,1192,0.197531,0,-1.14373e-17,0,9.86865e-16,0,0.197531,71,10,0
9,1193,0.111111,0,-2.60914e-17,0,-1.50003e-15,0,0.111111,71,10,0
9,1194,0.0511215,0,0.000685595,0,-6.90805e-16,0,0.0504359,71,10,0
9,1195,0.0511215,0,0.000685595,0,-5.32907e-16,0,0.0504359,71,10,0
9,1196,0.0511215,0,0.000685595,0,-2.1711e-16,0,0.0504359,71,10,0
9,1197,0.0511215,0,0.000685595,0,-5.32907e-16,0,0.0504359,71,10,0
9,1198,0.013389,0,0.000685595,0,2.02307e-16,0,0.0127034,71,10,0
9,1199,0.013389,0,0.000685595,0,-3.45403e-17,0,0.0127034,71,10,0
9,1200,0.0123457,0,-3.24311e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1201,0.0123457,0,-4.68449e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1202,0.0123457,0,-2.16207e-19,0,-2.55351e-15,0,0.0123457,79,2,0
9,1203,0,0,0,0,0,0,0,51,30,0
9,1204,0,0,0,0,0,0,0,44,37,0
9,1205,0,0,0,0,0,0,0,45,36,0
9,1206,0.0123457,0,-9.28018e-17,0,0.00597372,0,0.0123457,49,32,0
9,1207,0.0129528,0,5.43425e-17,0,0.0045335,0,0.0129528,20,61,0
9,1208,0.0131015,0,0.000503905,0,0.00597372,0,0.0125976,49,32,0
9,1209,0.0502773,0,0.00572553,0,2.01859e-16,0,0.0445518,69,12,0
9,1210,0.0617284,0,6.26529e-17,0,0.0167133,0,0.0617284,19,62,0
9,1211,0.13616,0,0.0207235,0,-3.4316e-16,0,0.115437,69,12,0
9,1212,0.13616,0,0.0207235,0,-1.27844e-16,0,0.115437,69,12,0
9,1213,0.13616,0,0.0207235,0,0,0,0.115437,69,12,0
9,1214,0.229737,0,0.0207235,0,3.09517e-16,0,0.209014,69,12,0
9,1215,0.224727,0,0.00776736,0,8.61264e-15,0,0.21696,69,12,0
9,1216,0.223117,0,0.00716744,0,2.12625e-15,0,0.215949,69,12,0
9,1217,0.223117,0,0.00716744,0,2.87985e-15,0,0.215949,69,12,0
9,1218,0.223117,0,0.00716744,0,3.76803e-16,0,0.215949,69,12,0
9,1219,0.192521,0,0.00136823,0,2.47613e-15,0,0.191153,69,12,0
9,1220,0.107533,0,0.00136823,0,-5.04647e-16,0,0.106164,69,12,0
9,1221,0.192521,0,0.00136823,0,1.18424e-15,0,0.191153,69,12,0
9,1222,0.192521,0,0.00136823,0,3.1019e-15,0,0.191153,69,12,0
9,1223,0.107533,0,0.00136823,0,-7.93978e-16,0,0.106164,69,12,0
9,1224,0.0493827,0,3.78593e-19,0,5.65204e-16,0,0.0493827,69,12,0
9,1225,0.0493827,0,-3.40733e-18,0,6.72862e-16,0,0.0493827,69,12,0
9,1226,0.0493827,0,-3.59663e-18,0,7.8052e-16,0,0.0493827,69,12,0
9,1227,0.0123457,0,-8.99158e-19,0,1.9513e-16,0,0.0123457,69,12,0
9,1228,0.0123457,0,1.41972e-18,0,1.14387e-16,0,0.0123457,69,12,0
9,1229,0.0123457,0,5.20565e-19,0,1.68216e-16,0,0.0123457,69,12,0
9,1230,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1231,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1232,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1233,0.0154321,0,4.73241e-19,0,0.0104751,0,0.0154321,69,12,0
9,1234,0.0480658,0,0.00296296,0,0.037037,0,0.0451029,75,6,0
9,1235,0.0480658,0,0.00296296,0,0.037037,0,0.0451029,75,6,0
9,1236,0.109812,0,0.00417154,0,-9.68114e-15,0,0.10564,76,5,0
9,1237,0.109812,0,0.00417154,0,-8.9706e-15,0,0.10564,76,5,0
9,1238,0.109812,0,0.00417154,0,-4.52971e-15,0,0.10564,76,5,0
9,1239,0.108674,0,0.00322287,0,-2.22045e-17,0,0.105452,76,5,0
9,1240,0.108674,0,0.00322287,0,-1.15685e-14,0,0.105452,76,5,0
9,1241,0.108674,0,0.00322287,0,-6.43929e-16,0,0.105452,76,5,0
9,1242,0.0479207,0,0.000948668,0,-9.9365e-16,0,0.0469721,76,5,0
9,1243,0.0123457,0,0,0,2.77556e-17,0,0.0123457,76,5,0
9,1244,0.0123457,0,-7.79104e-20,0,-2.38698e-16,0,0.0123457,76,5,0
9,1245,0,0,0,0,0,0,0,43,38,0
9,1246,0,0,0,0,0,0,0,42,39,0
9,1247,0,0,0,0,0,0,0,45,36,0
9,1248,0,0,0,0,0,0,0,40,41,0
9,1249,0,0,0,0,0,0,0,36,45,0
9,1250,0,0,0,0,0,0,0,42,39,0
9,1251,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1252,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1253,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1254,0.0128395,0,0.000329218,0,-1.29526e-16,0,0.0125103,75,6,0
9,1255,0.0128395,0,0.000329218,0,4.32987e-16,0,0.0125103,75,6,0
9,1256,0.0128395,0,0.000329218,0,-3.66374e-16,0,0.0125103,75,6,0
9,1257,0.0129155,0,0.000379867,0,0.0271605,0,0.0125356,65,16,0
9,1258,0.0129155,0,0.000379867,0,0.0271605,0,0.0125356,65,16,0
9,1259,0.0129155,0,0.000379867,0,0.0271605,0,0.0125356,65,16,0
9,1260,0.0123457,0,2.48199e-18,0,0.0271605,0,0.0123457,65,16,0
9,1261,0.0123457,0,1.89485e-18,0,0.0271605,0,0.0123457,65,16,0
9,1262,0.0123457,0,1.68135e-18,0,0.0271605,0,0.0123457,65,16,0
9,1263,0.0123457,0,-8.9354e-20,0,0.00658436,0,0.0123457,71,10,0
9,1264,0.0123457,0,5.13785e-19,0,0.00658436,0,0.0123457,71,10,0
9,1265,0.0123457,0,6.47816e-19,0,0.00658436,0,0.0123457,71,10,0
9,1266,0.0123457,0,3.18344e-18,0,5.00689e-17,0,0.0123457,63,18,0
9,1267,0.0123457,0,2.44442e-18,0,7.32892e-17,0,0.0123457,63,18,0
9,1268,0.0123457,0,-3.97929e-19,0,7.32892e-17,0,0.0123457,63,18,0
9,1269,0.0123457,0,1.08009e-18,0,6.74841e-17,0,0.0123457,63,18,0
9,1270,0.0123457,0,5.11624e-19,0,7.32892e-17,0,0.0123457,63,18,0
9,1271,0.0123457,0,2.72866e-18,0,4.42638e-17,0,0.0123457,63,18,0
9,1272,0.0123457,0,5.11624e-19,0,7.32892e-17,0,0.0123457,63,18,0
9,1273,0.0123457,0,5.11624e-19,0,1.3134e-16,0,0.0123457,63,18,0
9,1274,0.0123457,0,4.49092e-18,0,3.84587e-17,0,0.0123457,63,18,0
9,1275,0.0123457,0,0,0,-1.4988e-16,0,0.0123457,76,5,0
9,1276,0.0123457,0,-3.89552e-19,0,-1.4988e-16,0,0.0123457,76,5,0
9,1277,0.0123457,0,5.06418e-19,0,-6.10623e-17,0,0.0123457,76,5,0
9,1278,0.0123457,0,-8.44919e-20,0,0.026455,0,0.0123457,73,8,0
9,1279,0.0123457,0,2.15454e-18,0,0.026455,0,0.0123457,73,8,0
9,1280,0.0123457,0,7.60427e-19,0,0.026455,0,0.0123457,73,8,0
9,1281,0.0123457,0,1.90107e-18,0,0.026455,0,0.0123457,73,8,0
9,1282,0.0123457,0,5.91443e-19,0,0.026455,0,0.0123457,73,8,0
9,1283,0.0123457,0,2.32353e-18,0,0.026455,0,0.0123457,73,8,0
9,1284,0.0123457,0,-1.47882e-19,0,-3.70074e-17,0,0.0123457,78,3,0
9,1285,0.0123457,0,0,0,-4.81097e-16,0,0.0123457,78,3,0
9,1286,0.0132953,0,0.00062489,0,-5.18104e-16,0,0.0126705,78,3,0
9,1287,0.0123457,0,-2.88276e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1288,0.0123457,0,-3.60345e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1289,0.0133203,0,0.000641109,0,-5.38458e-16,0,0.0126792,76,5,0
9,1290,0.0133203,0,0.000641109,0,-9.4369e-17,0,0.0126792,76,5,0
9,1291,0.0133203,0,0.000641109,0,-1.83187e-16,0,0.0126792,76,5,0
9,1292,0.041569,0,0.00789386,0,-4.56302e-14,0,0.0336751,79,2,0
9,1293,0.041569,0,0.00789386,0,1.25455e-14,0,0.0336751,79,2,0
9,1294,0.041569,0,0.00789386,0,-3.71925e-14,0,0.0336751,79,2,0
9,1295,0.0255036,0,0.00573099,0,1.69864e-15,0,0.0197726,76,5,0
9,1296,0.0419437,0,0.00781523,0,1.66533e-15,0,0.0341284,78,3,0
9,1297,0.0419437,0,0.00781523,0,3.33067e-16,0,0.0341284,78,3,0
9,1298,0.0379867,0,0.00532801,0,5.9952e-15,0,0.0326587,78,3,0
9,1299,0.0379867,0,0.00532801,0,6.58732e-15,0,0.0326587,78,3,0
9,1300,0.0379867,0,0.00532801,0,7.17944e-15,0,0.0326587,78,3,0
9,1301,0.0123457,0,-7.39409e-19,0,1.11022e-16,0,0.0123457,78,3,0
9,1302,0.0132953,0,0.00062489,0,-7.40149e-17,0,0.0126705,78,3,0
9,1303,0.0132953,0,0.00062489,0,-5.18104e-16,0,0.0126705,78,3,0
9,1304,0.0132953,0,0.00062489,0,-7.40149e-16,0,0.0126705,78,3,0
9,1305,0.0123457,0,-2.88276e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1306,0.0123457,0,-3.9638e-19,0,-1.66533e-15,0,0.0123457,79,2,0
9,1307,0.0123457,0,-4.68449e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1308,0.0123457,0,-4.32414e-19,0,-1.22125e-15,0,0.0123457,79,2,0
9,1309,0.0123457,0,-3.24311e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1310,0.0123457,0,-2.88276e-19,0,-2.10942e-15,0,0.0123457,79,2,0
9,1311,0.0123457,0,-1.10945e-17,0,1.3601e-17,0,0.0123457,54,27,0
9,1312,0.0123457,0,2.24993e-18,0,4.90269e-17,0,0.0123457,54,27,0
9,1313,0.0123457,0,3.10335e-18,0,6.42095e-17,0,0.0123457,54,27,0
9,1314,0.0137174,0,1.00859e-17,0,0.000914495,0,0.0137174,54,27,0
9,1315,0.0137174,0,4.69382e-18,0,0.000914495,0,0.0137174,54,27,0
9,1316,0.0137174,0,1.08617e-18,0,0.000914495,0,0.0137174,54,27,0
9,1317,0.0137174,0,2.32751e-18,0,0.000914495,0,0.0137174,54,27,0
9,1318,0.0137174,0,2.28872e-18,0,0.000914495,0,0.0137174,54,27,0
9,1319,0.0137174,0,7.91354e-18,0,0.000914495,0,0.0137174,54,27,0
9,1320,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1321,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1322,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1323,0,0,0,0,0,0,0,36,45,0
9,1324,0,0,0,0,0,0,0,44,37,0
9,1325,0,0,0,0,0,0,0,44,37,0
9,1326,0,0,0,0,0,0,0,40,41,0
9,1327,0,0,0,0,0,0,0,47,34,0
9,1328,0.0123457,0,-7.02439e-19,0,1.11022e-16,0,0.0123457,78,3,0
9,1329,0.0123457,0,0,0,-2.59052e-16,0,0.0123457,78,3,0
9,1330,0.0123457,0,0,0,-2.59052e-16,0,0.0123457,78,3,0
9,1331,0.0123457,0,-6.28498e-19,0,1.85037e-16,0,0.0123457,78,3,0
9,1332,0.0123457,0,0,0,-2.59052e-16,0,0.0123457,78,3,0
9,1333,0.0140292,0,0.0010878,0,1.32169e-16,0,0.0129414,66,15,0
9,1334,0.0140292,0,0.0010878,0,1.49087e-16,0,0.0129414,66,15,0
9,1335,0.0140292,0,0.0010878,0,2.16758e-16,0,0.0129414,66,15,0
9,1336,0.0140292,0,0.0010878,0,1.66005e-16,0,0.0129414,66,15,0
9,1337,0.0123457,0,-1.03517e-19,0,9.99201e-17,0,0.0123457,66,15,0
9,1338,0.0123457,0,-4.65828e-19,0,1.42214e-16,0,0.0123457,66,15,0
9,1339,0.0123457,0,4.65828e-19,0,1.25297e-16,0,0.0123457,66,15,0
9,1340,0.0129068,0,0.000374111,0,1.33227e-16,0,0.0125327,66,15,0
9,1341,0.0129068,0,0.000374111,0,1.0785e-16,0,0.0125327,66,15,0
9,1342,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1343,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1344,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1345,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1346,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1347,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1348,0.0128145,0,0.000312549,0,-1.05471e-15,0,0.012502,79,2,0
9,1349,0.0123457,0,0,0,-2.10942e-15,0,0.0123457,79,2,0
9,1350,0.0151947,0,2.61669e-19,0,0.00182336,0,0.0151947,55,26,0
9,1351,0.0151947,0,-5.65952e-17,0,0.00182336,0,0.0151947,55,26,0
9,1352,0.0151947,0,-7.3342e-17,0,0.00182336,0,0.0151947,55,26,0
9,1353,0.0285428,0,0.00520056,0,0.00823045,0,0.0233422,78,3,0
9,1354,0.0151947,0,-6.09314e-17,0,0.00182336,0,0.0151947,55,26,0
9,1355,0.038131,0,0.00528929,0,9.54792e-15,0,0.0328417,79,2,0
9,1356,0.038131,0,0.00528929,0,3.55271e-15,0,0.0328417,79,2,0
9,1357,0.0123457,0,1.1962e-18,0,8.74514e-17,0,0.0123457,55,26,0
9,1358,0.0123457,0,1.27096e-18,0,1.03849e-16,0,0.0123457,55,26,0
9,1359,0,0,0,0,0,0,0,41,40,0
9,1360,0,0,0,0,0,0,0,35,46,0
9,1361,0,0,0,0,0,0,0,38,43,0
9,1362,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1363,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1364,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1365,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1366,0.0123457,0,0,0,0.0493827,0,0.0123457,79,2,0
9,1367,0.0123457,0,-4.68449e-19,0,0.0493827,0,0.0123457,79,2,0
9,1368,0.0128145,0,0.000312549,0,0.0493827,0,0.012502,79,2,0
9,1369,0.0128145,0,0.000312549,0,0.0493827,0,0.012502,79,2,0
9,1370,0.0128145,0,0.000312549,0,0.0493827,0,0.012502,79,2,0
9,1371,0.0134039,0,0.000715692,0,2.1397e-16,0,0.0126882,70,11,0
9,1372,0.0134039,0,0.000715692,0,2.1397e-16,0,0.0126882,70,11,0
9,1373,0.0134039,0,0.000715692,0,5.24833e-17,0,0.0126882,70,11,0
9,1374,0.0134039,0,0.000715692,0,2.82602e-16,0,0.0126882,70,11,0
9,1375,0.0128748,0,0.000352734,0,1.97822e-16,0,0.012522,70,11,0
9,1376,0.0128748,0,0.000352734,0,2.62416e-16,0,0.012522,70,11,0
9,1377,0.0123457,0,2.75832e-19,0,7.26691e-17,0,0.0123457,70,11,0
9,1378,0.0123457,0,2.57443e-18,0,1.61487e-17,0,0.0123457,70,11,0
9,1379,0.0123457,0,1.4711e-18,0,4.03717e-17,0,0.0123457,70,11,0
9,1380,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1381,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1382,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1383,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1384,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1385,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1386,0.0128267,0,0.000320667,0,-2.77556e-17,0,0.012506,77,4,0
9,1387,0.0128267,0,0.000320667,0,-2.498e-16,0,0.012506,77,4,0
9,1388,0.0128267,0,0.000320667,0,-2.498e-16,0,0.012506,77,4,0
9,1389,0.0123457,0,-4.93264e-19,0,-2.59052e-16,0,0.0123457,77,4,0
9,1390,0.0123457,0,-3.79434e-19,0,-7.03141e-16,0,0.0123457,77,4,0
9,1391,0.0123457,0,7.58867e-20,0,-2.59052e-16,0,0.0123457,77,4,0
9,1392,0.0308642,0,0.000913604,0,0.0493827,0,0.0299506,79,2,0
9,1393,0.0308642,0,0.000913604,0,0.0493827,0,0.0299506,79,2,0
9,1394,0.0308642,0,0.000913604,0,0.0493827,0,0.0299506,79,2,0
9,1395,0.0123457,0,-4.86466e-19,0,0.0123457,0,0.0123457,79,2,0
9,1396,0.0123457,0,-4.86466e-19,0,0.0123457,0,0.0123457,79,2,0
9,1397,0.0308642,0,-1.9819e-19,0,0.0493827,0,0.0308642,79,2,0
9,1398,0.0617284,0,0,0,0.111111,0,0.0617284,79,2,0
9,1399,0.0617284,0,0,0,0.111111,0,0.0617284,79,2,0
9,1400,0.0617284,0,0,0,0.111111,0,0.0617284,79,2,0
9,1401,0.0308642,0,-1.26121e-19,0,0.111111,0,0.0308642,79,2,0
9,1402,0.0308642,0,-7.2069e-20,0,0.111111,0,0.0308642,79,2,0
9,1403,0.0308642,0,-2.16207e-19,0,0.111111,0,0.0308642,79,2,0
9,1404,0.0308642,0,5.40518e-20,0,0.111111,0,0.0308642,79,2,0
9,1405,0.0308642,0,3.60345e-20,0,0.111111,0,0.0308642,79,2,0
9,1406,0.0123457,0,0,0,0.0493827,0,0.0123457,79,2,0
9,1407,0.0136684,0,2.57817e-18,0,0.000881834,0,0.0136684,53,28,0
9,1408,0.0136684,0,1.04738e-18,0,0.000881834,0,0.0136684,53,28,0
9,1409,0.0136684,0,8.21791e-18,0,0.000881834,0,0.0136684,53,28,0
9,1410,0.0269518,0,0.00598157,0,1.75169e-16,0,0.0209703,71,10,0
9,1411,0.0269518,0,0.00598157,0,3.03461e-16,0,0.0209703,71,10,0
9,1412,0.0269518,0,0.00598157,0,3.33067e-16,0,0.0209703,71,10,0
9,1413,0.0269518,0,0.00598157,0,3.05928e-16,0,0.0209703,71,10,0
9,1414,0.0269518,0,0.00598157,0,4.34221e-16,0,0.0209703,71,10,0
9,1415,0.0269518,0,0.00598157,0,-2.3216e-15,0,0.0209703,71,10,0
9,1416,0.0128673,0,0.000347766,0,-3.08395e-17,0,0.0125196,71,10,0
9,1417,0.0128673,0,0.000347766,0,3.8241e-17,0,0.0125196,71,10,0
9,1418,0.0128673,0,0.000347766,0,1.66533e-16,0,0.0125196,71,10,0
9,1419,0.012833,0,0.000324886,0,7.77156e-17,0,0.0125081,76,5,0
9,1420,0.0133203,0,0.000658436,0,-5.10703e-16,0,0.0126619,76,5,0
9,1421,0.0133203,0,0.000658436,0,-3.33067e-16,0,0.0126619,76,5,0
9,1422,0.0339897,0,0.002845,0,0.111111,0,0.0311447,79,2,0
9,1423,0.0339897,0,0.002845,0,0.111111,0,0.0311447,79,2,0
9,1424,0.0339897,0,0.002845,0,0.111111,0,0.0311447,79,2,0
9,1425,0.0642288,0,0.00251642,0,0.0493827,0,0.0617124,79,2,0
9,1426,0.0642288,0,0.00251642,0,0.0493827,0,0.0617124,79,2,0
9,1427,0.0642288,0,0.00251642,0,0.0493827,0,0.0617124,79,2,0
9,1428,0.0603219,0,0.000913604,0,0.0493827,0,0.0594083,79,2,0
9,1429,0.0299266,0,0.000913604,0,0.0123457,0,0.0290129,79,2,0
9,1430,0.0308642,0,0.00120211,0,0.111111,0,0.0296621,79,2,0
9,1431,0.0315674,0,0.000913604,0,0.111111,0,0.0306538,79,2,0
9,1432,0.0315674,0,0.000913604,0,0.111111,0,0.0306538,79,2,0
9,1433,0.0315674,0,0.000913604,0,0.111111,0,0.0306538,79,2,0
9,1434,0.0128267,0,0.000320667,0,0.00617284,0,0.012506,77,4,0
9,1435,0.0128267,0,0.000320667,0,0.00617284,0,0.012506,77,4,0
9,1436,0.0128267,0,0.000320667,0,0.00617284,0,0.012506,77,4,0
9,1437,0.0128267,0,0.000320667,0,0.00617284,0,0.012506,77,4,0
9,1438,0.0128267,0,0.000320667,0,0.00617284,0,0.012506,77,4,0
9,1439,0.0123457,0,-1.1383e-19,0,0.00617284,0,0.0123457,77,4,0
9,1440,0.0123457,0,-4.10528e-17,0,0.00557778,0,0.0123457,39,42,0
9,1441,0.0123457,0,-2.59781e-16,0,0.00483213,0,0.0123457,29,52,0
9,1442,0.0123457,0,-2.14179e-16,0,0.00557778,0,0.0123457,39,42,0
9,1443,0.0322887,0,0.00781523,0,4.51491e-15,0,0.0244735,78,3,0
9,1444,0.0322887,0,0.00781523,0,2.29446e-15,0,0.0244735,78,3,0
9,1445,0.0144824,0,-2.92322e-16,0,0.00692699,0,0.0144824,29,52,0
9,1446,0.0330287,0,0.00781415,0,0.0555556,0,0.0252146,77,4,0
9,1447,0.0330287,0,0.00781415,0,0.0555556,0,0.0252146,77,4,0
9,1448,0.0330287,0,0.00781415,0,0.0555556,0,0.0252146,77,4,0
9,1449,0.0128205,0,0.000316556,0,-1.40628e-15,0,0.012504,78,3,0
9,1450,0.0128205,0,0.000316556,0,-1.70234e-15,0,0.012504,78,3,0
9,1451,0.0128205,0,0.000316556,0,-1.40628e-15,0,0.012504,78,3,0
9,1452,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1453,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1454,0.00617284,0,0,0,0.0123457,0,0.00617284,79,2,0
9,1455,0.0123457,0,2.46586e-18,0,3.14888e-17,0,0.0123457,62,19,0
9,1456,0.0123457,0,4.93172e-18,0,3.14888e-17,0,0.0123457,62,19,0
9,1457,0.0123457,0,4.93172e-18,0,3.14888e-17,0,0.0123457,62,19,0
9,1458,0.0433767,0,0.00340066,0,-9.5162e-17,0,0.039976,74,7,0
9,1459,0.0433767,0,-5.74673e-15,0,0.00340066,0,0.0433767,7,74,0
9,1460,0.0433767,0,0.00340066,0,-1.05736e-17,0,0.039976,74,7,0
